% Model,solenoidTest.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 9 2022, 15:11"
% Dimension,2
% Nodes,53341
% Expressions,4
% Description,"Magnetic flux density norm, Magnetic flux density, r component, Magnetic flux density, phi component, Magnetic flux density, z component"
% Length unit,mm
% r,z,mf.normB (T),mf.Br (T),mf.Bphi (T),mf.Bz (T)
0,-650,0.004865647191165189,-2.413092619914539E-8,0,0.00486564719110535
1,-650,0.004864707773956156,-6.328856777380897E-5,0,0.004864296072730216
2,-650,0.004863849406317714,-1.2652840539950595E-4,0,0.004862203369868874
3,-650,0.004862461060942524,-1.8970058850737662E-4,0,0.004858759230081508
4,-650,0.004859976678533298,-2.5241740830250596E-4,0,0.00485341722581867
5,-650,0.004857173935664363,-3.1617928497719265E-4,0,0.00484687211519435
6,-650,0.0048543352683783295,-3.786740415604472E-4,0,0.004839543043312042
7,-650,0.004850300166645231,-4.4112498068454636E-4,0,0.004830198801082085
8,-650,0.004845099385254798,-5.039244457013215E-4,0,0.004818822284129291
9.000000000000002,-650,0.004840669926468325,-5.65703368471426E-4,0,0.004807500913771618
10,-650,0.004835353620443868,-6.269258350345692E-4,0,0.0047945394598549115
11,-650,0.004828051643891596,-6.87607063851942E-4,0,0.004778836595011934
12,-650,0.004821923043112309,-7.496243729924849E-4,0,0.004763297716195483
13.000000000000002,-650,0.004812986813941285,-8.100534198665675E-4,0,0.004744328775299532
14,-650,0.004805151812286922,-8.699222867209126E-4,0,0.00472575064452099
15,-650,0.004797854026922324,-9.29791153575249E-4,0,0.004706898307206983
16,-650,0.004791149454528882,-9.896600204295923E-4,0,0.00468782317708291
17,-650,0.004781491529706827,-0.0010480132208671106,0,0.004665225561272024
18.000000000000004,-650,0.004769887534094538,-0.001106116119831993,0,0.004639863599003562
19,-650,0.004758722921820575,-0.0011642190187968805,0,0.004614112907475518
20,-650,0.004748063461291639,-0.00122232191776176,0,0.004588031796076827
21,-650,0.004725971595357683,-0.001270006223301346,0,0.004552130458686734
22,-650,0.004729932300009506,-0.0013302683544374003,0,0.004539013732944154
23,-650,0.004711563274601156,-0.0013878765361806465,0,0.004502513432616229
24,-650,0.004695309058407714,-0.001447715434985164,0,0.004466547567559452
25,-650,0.004683258335018911,-0.0014998620704372552,0,0.004436589050406604
26.000000000000004,-650,0.004671772838608152,-0.0015520087058893519,0,0.004406441924319499
27,-650,0.004660880083821941,-0.001604155341341446,0,0.004376127145846396
28,-650,0.004649165434448684,-0.0016560891511372662,0,0.004344203950133772
29,-650,0.004629842398450776,-0.0017044914059005513,0,0.004304666036024583
30,-650,0.004610916766651768,-0.0017528936606638324,0,0.004264729445509404
31,-650,0.004592439343114049,-0.0018012959154271133,0,0.0042244327601759024
32,-650,0.004574455951501932,-0.001849698170190392,0,0.004183809738913299
33,-650,0.004557008138921756,-0.001898100424953681,0,0.004142890048624242
34,-650,0.004540133750539451,-0.0019465026797169634,0,0.004101699865987528
35,-650,0.00452362154360823,-0.0019892431337135384,0,0.0040627655143719585
36.00000000000001,-650,0.004504750923809262,-0.0020315308361285433,0,0.0040206545919065535
37,-650,0.004486395087103862,-0.0020738185385435525,0,0.003978318432049243
38,-650,0.004468582440862982,-0.0021161062409585695,0,0.003935774816699395
39,-650,0.004451339410951802,-0.0021583939433735856,0,0.003893039703971815
40,-650,0.004434690647030926,-0.002200681645788598,0,0.00385012745616983
0,-649,0.004993712324084122,-3.06915784562108E-8,0,0.004993712323989806
1,-649,0.004992738363792232,-6.474916770719428E-5,0,0.0049923184908981875
2,-649,0.004991800438604314,-1.294899116736727E-4,0,0.00499012063798311
