% Model,solenoidTest.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 9 2022, 15:10"
% Dimension,2
% Nodes,53341
% Expressions,4
% Description,"Magnetic flux density norm, Magnetic flux density, r component, Magnetic flux density, phi component, Magnetic flux density, z component"
% Length unit,mm
% r,z,mf.normB (T),mf.Br (T),mf.Bphi (T),mf.Bz (T)
0,-650,0.004265213157660256,-9.108570868678286E-9,0,0.00426521315765053
1,-650,0.004264864918335205,-3.1657124545848934E-5,0,0.004264747424890698
2,-650,0.004264476846678269,-6.328550912225526E-5,0,0.004264007237351992
3,-650,0.004263800171291571,-9.491493363439005E-5,0,0.004262743606655133
4,-650,0.00426298651338937,-1.265138105643541E-4,0,0.004261108807467388
5,-650,0.004261610547587484,-1.58257321689231E-4,0,0.004258671046164595
6,-650,0.004260208080848385,-1.8970395258859074E-4,0,0.004255982295839369
7,-650,0.0042584668976331265,-2.2129504283488173E-4,0,0.004252713113090726
8,-650,0.004256489765862875,-2.528259785247811E-4,0,0.0042489744823284575
9.000000000000002,-650,0.004254228118986644,-2.8432516667168187E-4,0,0.0042447162552959605
10,-650,0.004251715856103054,-3.160004424577782E-4,0,0.004239956537678731
11,-650,0.004248979979994545,-3.47453326725912E-4,0,0.004234749940213889
12,-650,0.0042459549887807636,-3.7891579831557214E-4,0,0.004229013665683658
13.000000000000002,-650,0.004242596018212629,-4.102536632737961E-4,0,0.004222713926555301
14,-650,0.004239361262714579,-4.415915282320235E-4,0,0.004216299424613799
15,-650,0.004235273377328933,-4.732111661894375E-4,0,0.004208754182998202
16,-650,0.004231482928650845,-5.037541303896231E-4,0,0.0042013901927313215
17,-650,0.004228420439476115,-5.348180445301385E-4,0,0.0041944617142399025
18.000000000000004,-650,0.0042231157047162024,-5.654362482838847E-4,0,0.004185091170398475
19,-650,0.0042178913705544965,-5.960544520376282E-4,0,0.004175563040358056
20,-650,0.0042122550827386,-6.260430621179147E-4,0,0.004165472718243536
21,-650,0.004208120943915208,-6.58006434606671E-4,0,0.004156357709658065
22,-650,0.004204311716414907,-6.899369570228103E-4,0,0.004147315276672099
23,-650,0.004197748293091638,-7.21299783748611E-4,0,0.004135313452946218
24,-650,0.00419128569743088,-7.5266261047441E-4,0,0.004123151075607405
25,-650,0.004185637554171034,-7.828604724258491E-4,0,0.004111774703896123
26.000000000000004,-650,0.004180345861074156,-8.126711815154408E-4,0,0.00410059228269943
27,-650,0.0041759282304688105,-8.427241959359142E-4,0,0.004090011309961201
28,-650,0.004168473062868449,-8.724390831686587E-4,0,0.004076152318304567
29,-650,0.004161123779383245,-9.021539704013986E-4,0,0.004062150824506359
30,-650,0.004153896270019441,-9.318688576341382E-4,0,0.004048021078780726
31,-650,0.00414680455569455,-9.615837448668854E-4,0,0.004033775492604521
32,-650,0.004139861074228622,-9.912986320996233E-4,0,0.004019424926019987
33,-650,0.004131060237664921,-0.001022973900131412,0,0.004002397167556723
34,-650,0.004129448277300148,-0.0010515877506004356,0,0.003993307686327749
35,-650,0.004120249360740097,-0.0010793632437524913,0,0.003976358859901263
36.00000000000001,-650,0.004111150521143994,-0.0011071387369045492,0,0.003959267915252507
37,-650,0.0041021652740990955,-0.001134914230056603,0,0.003942046375480575
38,-650,0.004093305901462838,-0.001162689723208659,0,0.003924704550726776
39,-650,0.004084583605356334,-0.001190465216360711,0,0.003907251693682017
40,-650,0.004076008638828683,-0.0012182407095127682,0,0.003889696131768121
0,-649,0.004329018216444546,-1.1032923332568546E-8,0,0.004329018216430487
1,-649,0.004328669599809721,-3.216000291743804E-5,0,0.004328550131225143
2,-649,0.004328294701659209,-6.429726710182907E-5,0,0.004327817104020734
3,-649,0.004327635215810579,-9.644999841564895E-5,0,0.004326560291840332
4,-649,0.004326699100417336,-1.2859783374991225E-4,0,0.00432478759047274
5,-649,0.004325376082304724,-1.605871716494663E-4,0,0.004322394014163377
6,-649,0.004324077524907225,-1.9277959537781011E-4,0,0.004319778057842065
7,-649,0.004322206115404367,-2.2489464872023877E-4,0,0.0043163512485681595
8,-649,0.004320170249296895,-2.570405138257257E-4,0,0.004312516800797674
9.000000000000002,-649,0.004318125334116248,-2.8892549722390505E-4,0,0.004308448497799466
10,-649,0.004315404661103391,-3.2063091331158665E-4,0,0.004303476874168356
11,-649,0.004312689427614725,-3.5254598349741643E-4,0,0.004298255626248823
12,-649,0.004310126912110404,-3.8490235451647207E-4,0,0.004292906262194184
13.000000000000002,-649,0.004306265940727327,-4.1714971685022015E-4,0,0.004286013586772677
14,-649,0.004302891861538815,-4.4869694424587957E-4,0,0.004279433306446237
15,-649,0.004299776447357269,-4.8003480920411415E-4,0,0.004272896450793147
16,-649,0.004294246120033179,-5.115947488828956E-4,0,0.004263662809408767
17,-649,0.004291254797882381,-5.428794800276526E-4,0,0.004256776904010059
18.000000000000004,-649,0.004285400518335282,-5.728426098853042E-4,0,0.004246941128253145
19,-649,0.004280959531925765,-6.048059823740683E-4,0,0.004238021264419352
20,-649,0.004276677489864972,-6.367693548628315E-4,0,0.0042290064011568165
21,-649,0.004272568875457581,-6.687327273515922E-4,0,0.004219910109812501
22,-649,0.004268174009395356,-7.006006883128468E-4,0,0.004210281231700988
23,-649,0.004261599799197784,-7.319635150386432E-4,0,0.004198268960080436
24,-649,0.004255123411080833,-7.633263417644409E-4,0,0.004186097005504853
25,-649,0.004248765488561236,-7.946891684902388E-4,0,0.004173784529928838
