% Model,solenoidTest.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 9 2022, 15:25"
% Dimension,2
% Nodes,53341
% Expressions,4
% Description,"Magnetic flux density norm, Magnetic flux density, r component, Magnetic flux density, phi component, Magnetic flux density, z component"
% Length unit,mm
% r,z,mf.normB (T),mf.Br (T),mf.Bphi (T),mf.Bz (T)
30,-501,0.042816157757328784,-0.01358299767865816,0,0.04060450146427158
31,-501,0.04257040445814173,-0.013941369008092879,0,0.04022284880400642
32,-501,0.04232617700039973,-0.01429974033752759,0,0.03983745330400092
33,-501,0.04208392372982799,-0.014658111666962341,0,0.03944865522241338
34,-501,0.04184405401099781,-0.015016482996397105,0,0.03905675478703036
35,-501,0.04160694382809935,-0.015374854325831846,0,0.03866201791389147
36.00000000000001,-501,0.041372940425723294,-0.01573322565526662,0,0.03826468097280976
37,-501,0.04114236616940543,-0.016091596984701334,0,0.037864954780104876
38,-501,0.04091552176785273,-0.016449968314136115,0,0.037463027960904983
39,-501,0.04069268896967724,-0.01680833964357084,0,0.03705906979417126
40,-501,0.04047413282493664,-0.017166710973005588,0,0.036653232630968625
0,-500,0.04689469398399115,-7.409924616538479E-7,0,0.04689469397813686
1,-500,0.046886987586942264,-5.073702941139338E-4,0,0.046884242346045525
2,-500,0.0468758491994049,-0.00101387434667973,0,0.04686488340937694
3,-500,0.0468562828263463,-0.0015214842532019837,0,0.046831574028317835
4,-500,0.04683548288721784,-0.0020263820567317584,0,0.046791625672111786
5,-500,0.04679839545099991,-0.002531919497100972,0,0.046729853417792455
6,-500,0.046759410134418755,-0.0030324150848717313,0,0.04666097828884245
7,-500,0.04671406033789336,-0.0035358694937515783,0,0.046580050023325416
8,-500,0.04665692553750279,-0.004036177261621967,0,0.046482017745842805
9.000000000000002,-500,0.04659900520050429,-0.004533736385567588,0,0.0463779313905095
10,-500,0.04653013735770564,-0.005032397974448635,0,0.04625720109511296
11,-500,0.046447696072283884,-0.005533717377095473,0,0.04611687806447535
12,-500,0.04637221448715083,-0.006015916581523797,0,0.04598033301452338
13.000000000000002,-500,0.04628972554613539,-0.006505314069515114,0,0.04583033471395892
14,-500,0.046183967380327574,-0.006989870201791357,0,0.045651950205322776
15,-500,0.04608038095052334,-0.007474426334067606,0,0.045470149103801615
16,-500,0.04597207371465814,-0.00794994412039296,0,0.04527946499362146
