% Model,solenoidTest.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 9 2022, 15:26"
% Dimension,2
% Nodes,53341
% Expressions,4
% Description,"Magnetic flux density norm, Magnetic flux density, r component, Magnetic flux density, phi component, Magnetic flux density, z component"
% Length unit,mm
% r,z,mf.normB (T),mf.Br (T),mf.Bphi (T),mf.Bz (T)
0,-650,0.0029856492103622297,-6.375999608160888E-9,0,0.0029856492103554214
1,-650,0.0029854054428346947,-2.215998718209291E-5,0,0.0029853231974235404
2,-650,0.0029851337926748373,-4.42998563855788E-5,0,0.0029848050661464435
3,-650,0.0029846601199041475,-6.644045354407152E-5,0,0.002983920524658641
4,-650,0.0029840905593726116,-8.855966739504547E-5,0,0.002982776165227224
5,-650,0.002983127383311294,-1.1078012518246381E-4,0,0.002981069732315272
6,-650,0.002982145656593918,-1.327927668120111E-4,0,0.0029791876070876066
7,-650,0.002980926828343236,-1.5490652998441845E-4,0,0.0029768991791635554
8,-650,0.0029795428361040653,-1.769781849673491E-4,0,0.0029742821376299725
9.000000000000002,-650,0.002977959683290702,-1.9902761667017494E-4,0,0.0029713013787072235
10,-650,0.002976201099272187,-2.2120030972044586E-4,0,0.002967969576375161
11,-650,0.0029742859859962353,-2.4321732870813946E-4,0,0.0029643249581497765
12,-650,0.002972168492146581,-2.6524105882090197E-4,0,0.0029603095659786072
13.000000000000002,-650,0.0029698172127488906,-2.8717756429165497E-4,0,0.0029558997485887614
14,-650,0.002967552883900264,-3.091140697624125E-4,0,0.002951409597229719
15,-650,0.0029646913641303034,-3.3124781633260374E-4,0,0.002946127928098792
16,-650,0.002962038050055638,-3.5262789127273216E-4,0,0.002940973134911972
17,-650,0.0029598943076333305,-3.7437263117109324E-4,0,0.0029361231999679824
18.000000000000004,-650,0.0029561809933013905,-3.9580537379871415E-4,0,0.002929563819278982
19,-650,0.002952523959388197,-4.172381164263381E-4,0,0.0029228941282506892
20,-650,0.0029485785579170757,-4.382301434825422E-4,0,0.0029158309027705314
21,-650,0.0029456846607407022,-4.6060450422467057E-4,0,0.002909450396760703
22,-650,0.0029430182014904874,-4.829558699159676E-4,0,0.0029031206936705224
