% Model,solenoidSplitCoil.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 28 2022, 13:02"
% Dimension,2
% Nodes,53341
% Expressions,4
% Description,"Magnetic flux density norm, Magnetic flux density, r component, Magnetic flux density, phi component, Magnetic flux density, z component"
% Length unit,mm
% r,z,mf.normB (T),mf.Br (T),mf.Bphi (T),mf.Bz (T)
24,-493,0.5427463901870826,-0.08718063430875267,0,0.5356987782911516
25,-493,0.5437653331767095,-0.09115208381595385,0,0.5360709236479696
26.000000000000004,-493,0.5457251808325418,-0.09545750996218949,0,0.537311675646946
27,-493,0.5470564455293176,-0.09970345614392229,0,0.5378940187696162
28,-493,0.5484210195341582,-0.10394940232565464,0,0.5384794670393893
29,-493,0.5492402594531394,-0.10733882156778929,0,0.5386494592855265
30,-493,0.550999463796728,-0.11165333664615229,0,0.5395682918037927
31,-493,0.5528015551696441,-0.11596785172451607,0,0.5405007093097822
32,-493,0.5546449407712032,-0.12028236680287907,0,0.541445438210896
33,-493,0.5565281821556859,-0.12459688188124274,0,0.5424013592893955
34,-493,0.5584499727115567,-0.1289113969596063,0,0.5433674850002171
35,-493,0.5604091190240998,-0.13322591203796896,0,0.5443429406605904
36.00000000000001,-493,0.5624045253652296,-0.13754042711633274,0,0.5453269487747199
37,-493,0.5643338942940517,-0.14215882860937926,0,0.5461351588183085
38,-493,0.5669795768710423,-0.14698820238489493,0,0.5475950227572592
39,-493,0.5696753793347621,-0.1518175761604105,0,0.5490732750635229
40,-493,0.5724194095491612,-0.15664694993592615,0,0.5505685366095503
0,-492,0.5364539540842027,1.8365293482688318E-6,0,0.536453954081059
1,-492,0.5364801597099157,-0.0034875016871318,0,0.536468823972427
2,-492,0.5365496542290454,-0.006976693477833029,0,0.5365042937399706
3,-492,0.536656771476688,-0.010467369109235986,0,0.5365546799308651
4,-492,0.5368159190380657,-0.013966861346282666,0,0.5366341935777266
5,-492,0.5370159104233895,-0.017459432823552667,0,0.5367320153049767
6,-492,0.5372594660423312,-0.020973505038094586,0,0.5368499286937718
7,-492,0.5375460695880331,-0.024486039707304785,0,0.5369880918502707
8,-492,0.5378845313313755,-0.028005061555032462,0,0.5371549921325057
9.000000000000002,-492,0.5382620513491757,-0.0315389453518472,0,0.53733725987383
10,-492,0.5386895330777053,-0.035097376159626936,0,0.5375449629883865
11,-492,0.5391743832178165,-0.038663504918835134,0,0.5377863413156792
12,-492,0.5396762918210366,-0.0421888123721228,0,0.5380247243987347
13.000000000000002,-492,0.5402716433085788,-0.045777749073396046,0,0.5383287529503931
14,-492,0.5408900735210369,-0.04941606507188301,0,0.5386280016360123
15,-492,0.5415371901609038,-0.05305438107036936,0,0.5389320559927819
16,-492,0.542287368271153,-0.05672503697358323,0,0.5393123955248931
17,-492,0.5430694753632387,-0.06040484736049408,0,0.5396996474768709
18.000000000000004,-492,0.5439063482175762,-0.06414167365787704,0,0.5401110638857027
19,-492,0.5446655067811332,-0.067783525134126,0,0.5404312241141698
20,-492,0.5456878415910565,-0.07150779926060949,0,0.5409823057228493
21,-492,0.5467183149479599,-0.07532059140169928,0,0.5415050548336875
22,-492,0.5477812990833741,-0.07913338354278998,0,0.5420352933477106
23,-492,0.5488756611565567,-0.08294617568388107,0,0.5425720443862418
24,-492,0.5501556804558093,-0.08663560483189747,0,0.5432913994471161
25,-492,0.5521250683476568,-0.09073905919363057,0,0.5446177689302467
26.000000000000004,-492,0.5534319972134343,-0.09498500537536225,0,0.5452199778928621
27,-492,0.5535044777404117,-0.09771684473129966,0,0.5448106323617822
28,-492,0.5551781519186485,-0.10203135980966271,0,0.5457218906945158
29,-492,0.5568964825793005,-0.10634587488802613,0,0.5466481932683007
30,-492,0.5586576578768346,-0.11066038996638941,0,0.5475880356590317
31,-492,0.5604600595885567,-0.11497490504475291,0,0.5485401075618432
32,-492,0.5623022329739308,-0.11928942012311641,0,0.5495032624599779
33,-492,0.5641828621395146,-0.12360393520147925,0,0.550476492808406
34,-492,0.5661007497748938,-0.12791845027984242,0,0.5514589095968079
35,-492,0.5680548003843332,-0.13223296535820642,0,0.5524497254160419
36.00000000000001,-492,0.5700440063333936,-0.13654748043656978,0,0.5534482403468735
37,-492,0.5724236494120759,-0.14098241316370122,0,0.5547907655907574
38,-492,0.5750697427781566,-0.1458117869392172,0,0.5562770279712506
39,-492,0.577764355257364,-0.15064116071473244,0,0.5577803249528219
40,-492,0.580505712614262,-0.1554705344902481,0,0.5592993789403924
0,-491,0.5434061421272551,2.117985138626212E-6,0,0.5434061421231275
1,-491,0.543433140631312,-0.0034652048877705788,0,0.5434220925684721
2,-491,0.5435034996672921,-0.006931932737649138,0,0.5434592923661484
3,-491,0.5436140560047374,-0.01040080460169579,0,0.5435145491608842
4,-491,0.5437762421000377,-0.013871516545111429,0,0.543599284860804
5,-491,0.5439817427857311,-0.01735054897917332,0,0.543704970488888
6,-491,0.5442284558303319,-0.02083624737392853,0,0.5438294428686625
7,-491,0.5445295877002846,-0.024328120851906138,0,0.54398585865522
8,-491,0.5448700475494141,-0.02782846209799006,0,0.5441589339648496
