% Model,solenoidTest.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 9 2022, 15:18"
% Dimension,2
% Nodes,53341
% Expressions,4
% Description,"Magnetic flux density norm, Magnetic flux density, r component, Magnetic flux density, phi component, Magnetic flux density, z component"
% Length unit,mm
% r,z,mf.normB (T),mf.Br (T),mf.Bphi (T),mf.Bz (T)
14,-649,1.9130771087417988E-4,-2.038327199572296E-5,0,1.9021872269223968E-4
15,-649,1.9108818612367432E-4,-2.1806312967199178E-5,0,1.8983987882110692E-4
16,-649,1.908725039183726E-4,-2.3229353938675437E-5,0,1.8945371431476583E-4
17,-649,1.9069032999105654E-4,-2.471191548919559E-5,0,1.8908231854129802E-4
18.000000000000004,-649,1.904259089937397E-4,-2.6081463726418928E-5,0,1.8863134433592824E-4
19,-649,1.90187232328569E-4,-2.7505664911310163E-5,0,1.8818773004260347E-4
20,-649,1.8995473009667655E-4,-2.892986609620145E-5,0,1.8773881413750617E-4
21,-649,1.8972921024731042E-4,-3.0354067281092662E-5,0,1.8728535399374673E-4
22,-649,1.8951134122281978E-4,-3.177826846598412E-5,0,1.868279692802335E-4
23,-649,1.8924153666698476E-4,-3.3197092097764745E-5,0,1.8630703764574826E-4
24,-649,1.889014776879416E-4,-3.46225509178054E-5,0,1.8570150037259224E-4
25,-649,1.885660061678924E-4,-3.604800973784606E-5,0,1.8508830237497396E-4
26.000000000000004,-649,1.8823012259499671E-4,-3.743834688661309E-5,0,1.844693720771151E-4
27,-649,1.8792766407373215E-4,-3.8778069121776025E-5,0,1.8388330070834676E-4
28,-649,1.8763217140022756E-4,-4.0117791356939406E-5,0,1.83293192893259E-4
29,-649,1.873441228896011E-4,-4.145751359210268E-5,0,1.8269946619526445E-4
30,-649,1.8693398415679688E-4,-4.2783946188930903E-5,0,1.8197210880032205E-4
31,-649,1.8658181755140888E-4,-4.416692901932711E-5,0,1.812789480932327E-4
32,-649,1.8623692262607555E-4,-4.5549911849723306E-5,0,1.8058072122935294E-4
33,-649,1.858998425788169E-4,-4.693289468011952E-5,0,1.7987788876839118E-4
34,-649,1.8552802840304905E-4,-4.828798195570275E-5,0,1.7913380507812672E-4
35,-649,1.8513044824421834E-4,-4.955305092469608E-5,0,1.7837538510444677E-4
36.00000000000001,-649,1.8473927177428486E-4,-5.0818119893689486E-5,0,1.776122665419359E-4
37,-649,1.8435496355181892E-4,-5.208318886268262E-5,0,1.7684483035725588E-4
38,-649,1.8397794686859264E-4,-5.3348257831676004E-5,0,1.7607341741531488E-4
39,-649,1.8360860882422414E-4,-5.461332680066922E-5,0,1.7529833362051752E-4
40,-649,1.8324730462980005E-4,-5.5878395769662386E-5,0,1.7451985428682811E-4
0,-648,1.9553593848374372E-4,-6.09034485266768E-10,0,1.9553593848279526E-4
1,-648,1.955192429160188E-4,-1.48949329767613E-6,0,1.9551356924819654E-4
2,-648,1.9549892387312764E-4,-2.9774891993350686E-6,0,1.954762486687802E-4
3,-648,1.954649526024747E-4,-4.465833633653121E-6,0,1.9541392996878245E-4
4,-648,1.9542119602680689E-4,-5.953566243676814E-6,0,1.9533048636997204E-4
5,-648,1.9535535422944008E-4,-7.444231524024892E-6,0,1.9521346737130286E-4
6,-648,1.9528343014650273E-4,-8.924861522329206E-6,0,1.9507938111597354E-4
7,-648,1.9519579727057977E-4,-1.0404742241478557E-5,0,1.9491829214054196E-4
8,-648,1.9508895672518876E-4,-1.1892717904823724E-5,0,1.947261263851332E-4
9.000000000000002,-648,1.9497869927071002E-4,-1.337180169183983E-5,0,1.945196341987412E-4
10,-648,1.9488673944469394E-4,-1.4851378191592108E-5,0,1.9432003956667548E-4
11,-648,1.947195110694392E-4,-1.632133486462943E-5,0,1.9403428052629793E-4
12,-648,1.9455572305768974E-4,-1.779129153766641E-5,0,1.9374054640142375E-4
13.000000000000002,-648,1.9439725160479702E-4,-1.9261248210703907E-5,0,1.9344067759616748E-4
14,-648,1.9420846602914338E-4,-2.067723775987302E-5,0,1.9310458336356138E-4
15,-648,1.9401940096250682E-4,-2.215584657138772E-5,0,1.927502176718748E-4
16,-648,1.9383676388514494E-4,-2.3634455382902446E-5,0,1.9239049756216917E-4
17,-648,1.9366153973954134E-4,-2.5113064194417565E-5,0,1.920263679317427E-4
18.000000000000004,-648,1.9335036331297352E-4,-2.659285988247837E-5,0,1.9151287893123462E-4
19,-648,1.9311962347910288E-4,-2.803703800785364E-5,0,1.910735813043149E-4
20,-648,1.9288601247522463E-4,-2.9461239192745046E-5,0,1.9062279295462117E-4
21,-648,1.9265939176145737E-4,-3.0885440377636375E-5,0,1.9016763869432197E-4
22,-648,1.9244040391236435E-4,-3.230964156252764E-5,0,1.8970871387486376E-4
23,-648,1.9217184556523598E-4,-3.3735554524119834E-5,0,1.8918755400104692E-4
24,-648,1.9183067727890596E-4,-3.5161013344160545E-5,0,1.885807834480903E-4
25,-648,1.914940118755605E-4,-3.658647216420131E-5,0,1.8796645083305537E-4
26.000000000000004,-648,1.9116280117356663E-4,-3.801193098424197E-5,0,1.8734542870156665E-4
27,-648,1.9079078476322712E-4,-3.943252687510702E-5,0,1.8667136731382244E-4
28,-648,1.904919097916555E-4,-4.077224911027018E-5,0,1.860773801367654E-4
29,-648,1.9021077646692102E-4,-4.214449782856026E-5,0,1.854831010818168E-4
30,-648,1.8985078843495825E-4,-4.352748065895633E-5,0,1.847936154115165E-4
31,-648,1.8949740755911835E-4,-4.491046348935256E-5,0,1.8409866306086565E-4
32,-648,1.8915122804076764E-4,-4.6293446319748784E-5,0,1.8339875653114723E-4
33,-648,1.888127803693012E-4,-4.767642915014486E-5,0,1.826943462022763E-4
34,-648,1.883449191670118E-4,-4.910451693778954E-5,0,1.8183111667790679E-4
35,-648,1.879433078117386E-4,-5.036958590678281E-5,0,1.810679203138898E-4
36.00000000000001,-648,1.8754821357836634E-4,-5.1634654875776166E-5,0,1.803002907160607E-4
37,-648,1.8716007708281213E-4,-5.289972384476936E-5,0,1.795285873358093E-4
38,-648,1.8677929998907967E-4,-5.416479281376271E-5,0,1.787531317875376E-4
39,-648,1.8640624979673228E-4,-5.542986178275585E-5,0,1.779742126995547E-4
40,-648,1.8604126390096712E-4,-5.669493075174915E-5,0,1.7719208983733913E-4
0,-647,1.9853945767116905E-4,-7.137312052289512E-10,0,1.9853945766988617E-4
1,-647,1.985228521130954E-4,-1.5144090538367957E-6,0,1.985170757802351E-4
2,-647,1.985026695592719E-4,-3.027644331164551E-6,0,1.984795787781742E-4
3,-647,1.9846977021973895E-4,-4.541650124266944E-6,0,1.984177993659458E-4
4,-647,1.9842182912294576E-4,-6.054155426094893E-6,0,1.9832944681658386E-4
5,-647,1.9835690499343803E-4,-7.565247221147043E-6,0,1.9821258485035388E-4
6,-647,1.9828225985971907E-4,-9.072807450928545E-6,0,1.9807457873244496E-4
7,-647,1.981948537992697E-4,-1.0580582894885297E-5,0,1.9791223140098834E-4
8,-647,1.980981909490204E-4,-1.2093320328004027E-5,0,1.9772871531651348E-4
9.000000000000002,-647,1.9797390028618E-4,-1.3604026203624625E-5,0,1.9750593830458223E-4
10,-647,1.9786452859965462E-4,-1.5099565685924615E-5,0,1.9728754343358831E-4
11,-647,1.9770037832705695E-4,-1.6578731270518917E-5,0,1.970040234617592E-4
12,-647,1.9755445409780497E-4,-1.808344794551256E-5,0,1.9672506511444766E-4
13.000000000000002,-647,1.9736247444111056E-4,-1.9560516174851596E-5,0,1.9639076486558982E-4
14,-647,1.9720419364888898E-4,-2.1078386465094905E-5,0,1.9607446446882524E-4
15,-647,1.9701483354193247E-4,-2.255699527660964E-5,0,1.9571925454498943E-4
16,-647,1.9683183008293768E-4,-2.403560408812457E-5,0,1.9535879573215375E-4
17,-647,1.9663572633068534E-4,-2.552283420580116E-5,0,1.9497228983550295E-4
18.000000000000004,-647,1.9636922103366582E-4,-2.7021798917446045E-5,0,1.9450113972065516E-4
19,-647,1.9610720572132455E-4,-2.852076362909086E-5,0,1.9402216929474692E-4
20,-647,1.9584358720315466E-4,-2.999261228928845E-5,0,1.9353334042656337E-4
21,-647,1.9561456848089998E-4,-3.141681347417993E-5,0,1.9307522687568514E-4
22,-647,1.953932846630644E-4,-3.2841014659071245E-5,0,1.9261361179206412E-4
23,-647,1.9512520494557103E-4,-3.427401695047492E-5,0,1.920914817661878E-4
24,-647,1.9478193272959204E-4,-3.569947577051573E-5,0,1.914825024580201E-4
25,-647,1.9444316219022434E-4,-3.712493459055628E-5,0,1.9086613778819124E-4
26.000000000000004,-647,1.941098224331203E-4,-3.855039341059707E-5,0,1.9024323991381585E-4
27,-647,1.937827147830816E-4,-3.99758522306379E-5,0,1.8961453474650977E-4
28,-647,1.933744888282279E-4,-4.1426706863601255E-5,0,1.8888494087146202E-4
29,-647,1.9315378993114114E-4,-4.2888032298585695E-5,0,1.883321620178531E-4
30,-647,1.9279174591712312E-4,-4.4271015128981804E-5,0,1.87639906505045E-4
31,-647,1.9243631314791373E-4,-4.56539979593779E-5,0,1.8694236301140262E-4
32,-647,1.920880665866138E-4,-4.7036980789774146E-5,0,1.8624002728512957E-4
33,-647,1.9174751958543406E-4,-4.841996362017038E-5,0,1.8553333498373762E-4
34,-647,1.9141513265660031E-4,-4.980294645056657E-5,0,1.8482267051091406E-4
35,-647,1.907786639936954E-4,-5.1186120888869655E-5,0,1.8378378509424967E-4
36.00000000000001,-647,1.9037896976089355E-4,-5.24511898578629E-5,0,1.8301099641746568E-4
37,-647,1.8998636182868022E-4,-5.371625882685609E-5,0,1.822344128273922E-4
38,-647,1.8960121757371056E-4,-5.4981327795849445E-5,0,1.8145433392244693E-4
39,-647,1.8922388251659856E-4,-5.624639676484258E-5,0,1.8067102857300446E-4
40,-647,1.888546741027922E-4,-5.751146573383583E-5,0,1.7988473876240217E-4
0,-646,2.0159338195982563E-4,-8.208698670785238E-10,0,2.0159338195815436E-4
1,-646,2.0157669273266542E-4,-1.539855313400807E-6,0,2.0157081112763623E-4
2,-646,2.015562051853936E-4,-3.078441625686758E-6,0,2.015326947318815E-4
3,-646,2.0151945241044173E-4,-4.6191580711995735E-6,0,2.014665060959701E-4
4,-646,2.0147949392380023E-4,-6.15591979663706E-6,0,2.0138542927244766E-4
5,-646,2.0140725117182094E-4,-7.686926652347297E-6,0,2.0126050775855258E-4
6,-646,2.0133690694436334E-4,-9.229900781148649E-6,0,2.0112523220494583E-4
7,-646,2.0124429870942457E-4,-1.0767222829569589E-5,0,2.009560516023006E-4
8,-646,2.0113812528360398E-4,-1.2281284104834488E-5,0,2.007628339691864E-4
9.000000000000002,-646,2.010258356545812E-4,-1.381438131704398E-5,0,2.0055061572942128E-4
10,-646,2.009045782019407E-4,-1.535223354818176E-5,0,2.0031714471702562E-4
11,-646,2.0074507535798255E-4,-1.6887725357960914E-5,0,2.0003347223081485E-4
12,-646,2.0059535124212756E-4,-1.839817044249571E-5,0,1.9974984922227452E-4
13.000000000000002,-646,2.0042638105669685E-4,-1.9912722753325554E-5,0,1.9943474545834145E-4
14,-646,2.0025400511026735E-4,-2.1438501848839564E-5,0,1.991031320727534E-4
15,-646,2.0003685004781006E-4,-2.2958143981831618E-5,0,1.9871503466511922E-4
16,-646,1.998517863904691E-4,-2.443675279334656E-5,0,1.9835216569621456E-4
17,-646,1.996788404776457E-4,-2.595177324076895E-5,0,1.9798521358969408E-4
18.000000000000004,-646,1.9941168275575003E-4,-2.7450737952413813E-5,0,1.9751323045646285E-4
19,-646,1.991489171416939E-4,-2.8949702664058568E-5,0,1.970335146983169E-4
20,-646,1.9889176321659358E-4,-3.0448667375703614E-5,0,1.9654722620899358E-4
21,-646,1.9859473597731679E-4,-3.194818657072335E-5,0,1.960081185378361E-4
22,-646,1.9836998091972674E-4,-3.3372387755614664E-5,0,1.955426630318347E-4
23,-646,1.9810161342514662E-4,-3.481247937683019E-5,0,1.9501882094116968E-4
24,-646,1.9775524419627193E-4,-3.623793819687075E-5,0,1.9440665740238147E-4
25,-646,1.9741345857492325E-4,-3.766339701691146E-5,0,1.937873632403812E-4
26.000000000000004,-646,1.9707715404890854E-4,-3.908885583695204E-5,0,1.9316176121938632E-4
27,-646,1.9678221870452677E-4,-4.0574508467246296E-5,0,1.9255376096279596E-4
28,-646,1.965533661463346E-4,-4.20856448019273E-5,0,1.9199485473590452E-4
29,-646,1.961218440732593E-4,-4.363156676861093E-5,0,1.912068620735461E-4
30,-646,1.9575684909865443E-4,-4.5014549599007214E-5,0,1.9051098208090755E-4
31,-646,1.9539852946314968E-4,-4.6397532429403385E-5,0,1.8981004794484363E-4
32,-646,1.9504743583409213E-4,-4.778051525979949E-5,0,1.891045334913004E-4
33,-646,1.9470405999215453E-4,-4.916349809019568E-5,0,1.8839485511277593E-4
34,-646,1.9436884321475948E-4,-5.054648092059198E-5,0,1.876813802144155E-4
35,-646,1.936365101907935E-4,-5.200265587095639E-5,0,1.8652297944552612E-4
36.00000000000001,-646,1.932315361573079E-4,-5.326772483994958E-5,0,1.8574438364615068E-4
37,-646,1.9283381588618012E-4,-5.4532793808942934E-5,0,1.8496230683200435E-4
38,-646,1.9244369980280965E-4,-5.579786277793602E-5,0,1.841770238200426E-4
39,-646,1.9206150906562498E-4,-5.7062931746929425E-5,0,1.8338878124086658E-4
40,-646,1.918952619579208E-4,-5.855402896424335E-5,0,1.827435833454997E-4
0,-645,2.0469841167657972E-4,-9.137362883649423E-10,0,2.0469841167454033E-4
1,-645,2.0468185228899658E-4,-1.5655220000206378E-6,0,2.0467586520477217E-4
2,-645,2.0466006082663662E-4,-3.129669152678746E-6,0,2.0463612991981006E-4
3,-645,2.0462514094666005E-4,-4.694036524476741E-6,0,2.045712939992984E-4
4,-645,2.045752503579782E-4,-6.258219943658508E-6,0,2.0447950445500948E-4
5,-645,2.0450957776346756E-4,-7.826852273823404E-6,0,2.0435975088181022E-4
6,-645,2.0443341867933161E-4,-9.376528487762924E-6,0,2.0421827387978055E-4
7,-645,2.0434882120536603E-4,-1.093913810340947E-5,0,2.0405581585825283E-4
8,-645,2.042399938847902E-4,-1.2503614134216977E-5,0,2.0385689768963363E-4
9.000000000000002,-645,2.0412262880745025E-4,-1.4056835276488738E-5,0,2.0363804402241193E-4
10,-645,2.0399732968336416E-4,-1.5597856885061177E-5,0,2.0340014104846713E-4
11,-645,2.03836718496046E-4,-1.713334869484039E-5,0,2.031153764975397E-4
12,-645,2.0371715814986274E-4,-1.8699524296065766E-5,0,2.0285711305191405E-4
13.000000000000002,-645,2.0351725733935887E-4,-2.026492933179964E-5,0,2.0250581886482172E-4
14,-645,2.03343750083058E-4,-2.1790708427313495E-5,0,2.0217281153527288E-4
15,-645,2.0308544722766407E-4,-2.335929268705366E-5,0,2.0173755803226353E-4
16,-645,2.030191889194689E-4,-2.488174756409199E-5,0,2.0148868382039676E-4
17,-645,2.02746977499348E-4,-2.6380712275736657E-5,0,2.0102336905182422E-4
18.000000000000004,-645,2.0247774794124128E-4,-2.78796769873815E-5,0,2.0054915113865753E-4
19,-645,2.0221296563746846E-4,-2.9378641699026343E-5,0,2.000674358405691E-4
20,-645,2.019538131159548E-4,-3.087760641067128E-5,0,1.9957934776529775E-4
21,-645,2.0170125693220382E-4,-3.2376571122315974E-5,0,1.9908579730958337E-4
22,-645,2.014552753698414E-4,-3.392548298314477E-5,0,1.9857816994498407E-4
23,-645,2.0110106995378603E-4,-3.535094180318532E-5,0,1.9796957152599324E-4
24,-645,2.0074139683491613E-4,-3.675780978410792E-5,0,1.9734733801880536E-4
25,-645,2.0044407986056267E-4,-3.8257812678786465E-5,0,1.967591647679531E-4
26.000000000000004,-645,2.0015466331788366E-4,-3.975781557346493E-5,0,1.961662696508289E-4
27,-645,1.9987373689926092E-4,-4.1257818468143434E-5,0,1.9556917731924093E-4
28,-645,1.9962644851460193E-4,-4.276758068134433E-5,0,1.9499141773221128E-4
29,-645,1.9918652019315904E-4,-4.4248907508306655E-5,0,1.942094333727924E-4
30,-645,1.9874609139273458E-4,-4.5758084069032515E-5,0,1.9340684213910468E-4
31,-645,1.983840524212307E-4,-4.714106689942868E-5,0,1.9270171786118877E-4
32,-645,1.9802933398697543E-4,-4.852404972982498E-5,0,1.9199227514965945E-4
33,-645,1.9768240185964904E-4,-4.990703256022125E-5,0,1.9127890658939055E-4
34,-645,1.9734367417314938E-4,-5.129001539061744E-5,0,1.9056195857880022E-4
35,-645,1.9651684077335736E-4,-5.281919085304296E-5,0,1.892855033677194E-4
36.00000000000001,-645,1.9610590943747703E-4,-5.408425982203642E-5,0,1.8850045240211601E-4
37,-645,1.9570243805842449E-4,-5.534932879102956E-5,0,1.877122693496458E-4
38,-645,1.9530674744252504E-4,-5.6614397760022914E-5,0,1.869212014803248E-4
39,-645,1.953466248980252E-4,-5.821647981380117E-5,0,1.864702264093092E-4
40,-645,1.9482788872557944E-4,-5.951288790086607E-5,0,1.8551582789337872E-4
0,-644,2.078554199718307E-4,-1.0370757948859346E-9,0,2.078554199692435E-4
1,-644,2.0783887019041111E-4,-1.5916307904829157E-6,0,2.078327757439941E-4
2,-644,2.0781731143125013E-4,-3.182320717647709E-6,0,2.0779294445520338E-4
3,-644,2.0778433750045762E-4,-4.77313060332012E-6,0,2.077295071354759E-4
4,-644,2.0773117426676772E-4,-6.3637497965929844E-6,0,2.076336760999443E-4
5,-644,2.076659236461187E-4,-7.951131484496379E-6,0,2.0751365100135427E-4
6,-644,2.0759081437547527E-4,-9.537318829762586E-6,0,2.0737161272125094E-4
7,-644,2.0749382650626537E-4,-1.1119139210935368E-5,0,2.0719568716896593E-4
8,-644,2.073907678390314E-4,-1.2706643007290937E-5,0,2.070011396305544E-4
9.000000000000002,-644,2.0725217011556538E-4,-1.4272777964004484E-5,0,2.0676012629808845E-4
10,-644,2.071322125716932E-4,-1.587123989721308E-5,0,2.0652326074553976E-4
11,-644,2.0698987311601103E-4,-1.7440346980305066E-5,0,2.0625382873970825E-4
12,-644,2.068688655275028E-4,-1.9010154645782632E-5,0,2.0599354733821025E-4
13.000000000000002,-644,2.066667177787505E-4,-2.0575352309501517E-5,0,2.056399453286778E-4
14,-644,2.064688081393103E-4,-2.2140549973220616E-5,0,2.0527826183342125E-4
15,-644,2.0628921995129903E-4,-2.3668694101301193E-5,0,2.0492690205937936E-4
16,-644,2.0611611850859714E-4,-2.5310686599059603E-5,0,2.0455616209964013E-4
17,-644,2.058401357087004E-4,-2.680965131070429E-5,0,2.0408675622189367E-4
18.000000000000004,-644,2.055674162409065E-4,-2.8308616022349248E-5,0,2.0360890176723928E-4
19,-644,2.0530075356479984E-4,-2.9806851047549062E-5,0,2.0312545641771218E-4
20,-644,2.0506549797143155E-4,-3.13961036650415E-5,0,2.0264783031881975E-4
21,-644,2.048388732278523E-4,-3.29853562825341E-5,0,2.0216560107043542E-4
22,-644,2.04478319151573E-4,-3.4441113995647765E-5,0,2.015569216618257E-4
23,-644,2.041663830403096E-4,-3.594111689032674E-5,0,2.0097797909332827E-4
24,-644,2.0386086627324375E-4,-3.7441119785005085E-5,0,2.0039315194617373E-4
25,-644,2.0356254158077893E-4,-3.8941122679683746E-5,0,1.9980314636980112E-4
26.000000000000004,-644,2.0327207128698624E-4,-4.044112557436236E-5,0,1.9920855987527313E-4
27,-644,2.0299002737234263E-4,-4.1941128469040734E-5,0,1.986099014534971E-4
28,-644,2.027233226142142E-4,-4.344951656076069E-5,0,1.9801233558135452E-4
29,-644,2.0228148610212422E-4,-4.493084338772326E-5,0,1.9722834211175576E-4
30,-644,2.0184424650012133E-4,-4.6412170214686E-5,0,1.9643576634911666E-4
31,-644,2.0141254178473078E-4,-4.7893497041648695E-5,0,1.9563543883792503E-4
32,-644,2.010337598377328E-4,-4.926758419985047E-5,0,1.94903252260207E-4
33,-644,2.0068254592584217E-4,-5.065056703024666E-5,0,1.941854894135817E-4
34,-644,2.0033962799914358E-4,-5.203354986064285E-5,0,1.9346440560406774E-4
35,-644,2.0000535896273847E-4,-5.341653269103915E-5,0,1.9274028548562706E-4
36.00000000000001,-644,1.9900208704953836E-4,-5.4900794804122995E-5,0,1.9127920268536156E-4
37,-644,1.985922278055187E-4,-5.616586377311624E-5,0,1.9048430038031688E-4
38,-644,1.9883486274469326E-4,-5.787893066335953E-5,0,1.902244254242E-4
39,-644,1.9830653334387472E-4,-5.917533875042416E-5,0,1.892716578113E-4
40,-644,1.977833614056019E-4,-6.0471746837488836E-5,0,1.8831204391467265E-4
0,-643,2.1106509540831254E-4,-1.1617598232464103E-9,0,2.1106509540511523E-4
1,-643,2.1104828318173254E-4,-1.6183794670765326E-6,0,2.1104207798886297E-4
2,-643,2.110269800678094E-4,-3.23552129714318E-6,0,2.1100217467712352E-4
3,-643,2.109907962046241E-4,-4.853593434480459E-6,0,2.1093496323235274E-4
4,-643,2.1094075176662932E-4,-6.469903335391063E-6,0,2.1084150707747614E-4
5,-643,2.1087137296345199E-4,-8.07812777896006E-6,0,2.1071658640714087E-4
6,-643,2.1079388422157058E-4,-9.702684212445811E-6,0,2.1057046218377935E-4
7,-643,2.107036103680657E-4,-1.1309299637919345E-5,0,2.103998839444485E-4
8,-643,2.1059060032475242E-4,-1.2909251082320592E-5,0,2.1019455792582552E-4
9.000000000000002,-643,2.1047467868954404E-4,-1.4522456026808364E-5,0,2.099730664642878E-4
10,-643,2.1034575778523413E-4,-1.6128798028662716E-5,0,2.0972648781781235E-4
11,-643,2.1018340664287087E-4,-1.7734634603464196E-5,0,2.0943387300884265E-4
12,-643,2.1004635116343866E-4,-1.9320784995499824E-5,0,2.0915586748698268E-4
13.000000000000002,-643,2.0984866661990758E-4,-2.0892080879135423E-5,0,2.0880609147889525E-4
14,-643,2.096691878894267E-4,-2.2496572548872404E-5,0,2.084588030613364E-4
15,-643,2.0949717038146843E-4,-2.4101064218609615E-5,0,2.0810623032810062E-4
16,-643,2.0926016172696438E-4,-2.556471944276429E-5,0,2.0769270667456776E-4
17,-643,2.0900615719910608E-4,-2.7153972060256753E-5,0,2.0723473538113304E-4
18.000000000000004,-643,2.0875746482223556E-4,-2.8743224677749298E-5,0,2.0676920987935157E-4
19,-643,2.0851533428179543E-4,-3.0332477295241735E-5,0,2.062973229389624E-4
20,-643,2.0828077464296775E-4,-3.1921729912734185E-5,0,2.0582002877575636E-4
21,-643,2.080546111005608E-4,-3.3510982530226324E-5,0,2.053380998501361E-4
22,-643,2.0764822025791935E-4,-3.5084297970482305E-5,0,2.046628334901083E-4
23,-643,2.0727433205634699E-4,-3.6685394803402785E-5,0,2.040020356210282E-4
24,-643,2.0700838175334373E-4,-3.8124429785902454E-5,0,2.0346743712357977E-4
