% Model,solenoidTest.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 9 2022, 15:30"
% Dimension,2
% Nodes,53341
% Expressions,4
% Description,"Magnetic flux density norm, Magnetic flux density, r component, Magnetic flux density, phi component, Magnetic flux density, z component"
% Length unit,mm
% r,z,mf.normB (T),mf.Br (T),mf.Bphi (T),mf.Bz (T)
40,-650,6.696947218829745E-4,-3.415174300253719E-4,0,5.760701914756393E-4
0,-649,7.676338926184706E-4,-5.521319578037582E-9,0,7.676338925986141E-4
1,-649,7.674672668061919E-4,-1.0321490426574553E-5,0,7.673978579943658E-4
2,-649,7.673040253376044E-4,-2.06240728352449E-5,0,7.67026801956084E-4
3,-649,7.669635873635733E-4,-3.093934754282114E-5,0,7.663392859009814E-4
4,-649,7.666206755435782E-4,-4.119541410943365E-5,0,7.655130292994656E-4
5,-649,7.660405466139947E-4,-5.145232513718827E-5,0,7.643106549660582E-4
6,-649,7.654568607758734E-4,-6.165745441338941E-5,0,7.629695695269344E-4
7,-649,7.646452578573032E-4,-7.186415024971725E-5,0,7.612607400047291E-4
8,-649,7.637938168964233E-4,-8.19560642532421E-5,0,7.593840913933642E-4
9.000000000000002,-649,7.627416079095382E-4,-9.200914582242246E-5,0,7.571717622319627E-4
10,-649,7.616618479157649E-4,-1.0209657454736295E-4,0,7.547880894901247E-4
11,-649,7.606464515989959E-4,-1.1201070509829622E-4,0,7.523540564611358E-4
12,-649,7.593099614243913E-4,-1.2209805074319934E-4,0,7.494289049156176E-4
13.000000000000002,-649,7.57688195247231E-4,-1.3206753239771997E-4,0,7.46089517486597E-4
14,-649,7.560050329755664E-4,-1.4196573390464363E-4,0,7.425559509432963E-4
15,-649,7.547697722973768E-4,-1.5131605201856705E-4,0,7.394463209559896E-4
16,-649,7.530520490149016E-4,-1.6048067055103045E-4,0,7.357535884418324E-4
17,-649,7.508413932730921E-4,-1.6939700320622712E-4,0,7.314830504919628E-4
18.000000000000004,-649,7.486887988937769E-4,-1.783133358614253E-4,0,7.27144601742306E-4
19,-649,7.463697238078905E-4,-1.873229398208949E-4,0,7.224803670923688E-4
20,-649,7.445932138216738E-4,-1.968802347869274E-4,0,7.180927706219671E-4
21,-649,7.429253307352627E-4,-2.0643752975295961E-4,0,7.136677051384596E-4
22,-649,7.41597968687019E-4,-2.158821595189017E-4,0,7.094804016758802E-4
23,-649,7.383298332018451E-4,-2.2484839940716222E-4,0,7.032596532433108E-4
24,-649,7.351204035960188E-4,-2.3381463929542318E-4,0,6.969452792252236E-4
25,-649,7.326338400060186E-4,-2.42056864250683E-4,0,6.914917338559376E-4
26.000000000000004,-649,7.30525728842718E-4,-2.500634750304321E-4,0,6.863935452471045E-4
27,-649,7.28515824073947E-4,-2.5807008581018144E-4,0,6.812746411955077E-4
28,-649,7.250750470488783E-4,-2.6565692328756627E-4,0,6.746556328693308E-4
29,-649,7.216942290851524E-4,-2.7301461314626876E-4,0,6.680610610590962E-4
30,-649,7.183821867811743E-4,-2.8037230300497173E-4,0,6.614108692727921E-4
31,-649,7.151463550592523E-4,-2.877299928636755E-4,0,6.54710440088749E-4
32,-649,7.103292478807861E-4,-2.9339062556579766E-4,0,6.469077068832873E-4
33,-649,7.074224246708894E-4,-3.013794123073951E-4,0,6.400132317104775E-4
34,-649,7.076498328174236E-4,-3.0941815118215674E-4,0,6.364186464942268E-4
35,-649,7.032247356105303E-4,-3.1635769476153104E-4,0,6.280468435870609E-4
36.00000000000001,-649,6.990883764991709E-4,-3.243510226967951E-4,0,6.192907009085391E-4
37,-649,6.957720632508431E-4,-3.3055641287246167E-4,0,6.122346134524133E-4
38,-649,6.925432784605338E-4,-3.367618030481297E-4,0,6.05150956827003E-4
39,-649,6.894059414144856E-4,-3.42967193223797E-4,0,5.980418517376386E-4
40,-649,6.863637400835322E-4,-3.491725833994642E-4,0,5.909092068191176E-4
0,-648,7.885326400445996E-4,-6.454182729270315E-9,0,7.885326400181856E-4
1,-648,7.883617296965212E-4,-1.0581226232320542E-5,0,7.88290716995647E-4
2,-648,7.881806471834324E-4,-2.114351587777428E-5,0,7.878970010926686E-4
3,-648,7.878672730319092E-4,-3.169521287240318E-5,0,7.872294795011871E-4
4,-648,7.873805754392114E-4,-4.2215773104020866E-5,0,7.862480518768956E-4
5,-648,7.868469534014805E-4,-5.2789943069618585E-5,0,7.850741047747646E-4
6,-648,7.862676264161338E-4,-6.321513875811495E-5,0,7.837222891955117E-4
7,-648,7.85366268645111E-4,-7.356180899573388E-5,0,7.819135733460699E-4
8,-648,7.846068463083677E-4,-8.403582401936518E-5,0,7.800935094944379E-4
9.000000000000002,-648,7.834494629298074E-4,-9.445487852366408E-5,0,7.777347471266045E-4
10,-648,7.821103436327063E-4,-1.048544012183226E-4,0,7.750497688293423E-4
11,-648,7.814892365910481E-4,-1.1504033225129983E-4,0,7.729755163413455E-4
12,-648,7.79780193499165E-4,-1.2500981390581949E-4,0,7.6969454759718E-4
13.000000000000002,-648,7.781266777462685E-4,-1.3497929556033968E-4,0,7.66330030985658E-4
14,-648,7.765477184849284E-4,-1.4494877721486028E-4,0,7.628998696212134E-4
15,-648,7.747015734987161E-4,-1.55126515544017E-4,0,7.590113913220002E-4
16,-648,7.724648945330102E-4,-1.6418106679820434E-4,0,7.548156003891932E-4
17,-648,7.705380608629948E-4,-1.736016236365749E-4,0,7.50727233760205E-4
18.000000000000004,-648,7.685511941173333E-4,-1.8315891860260696E-4,0,7.464072269984412E-4
19,-648,7.666556984767671E-4,-1.9271621356863953E-4,0,7.420386924107571E-4
20,-648,7.648601047902707E-4,-2.0227350853467175E-4,0,7.376289091710396E-4
21,-648,7.63171494371254E-4,-2.1183080350070432E-4,0,7.331837699438654E-4
22,-648,7.612116265230347E-4,-2.211491007509097E-4,0,7.283791702066362E-4
23,-648,7.578952292115294E-4,-2.3011534063917044E-4,0,7.221164092195352E-4
24,-648,7.546372797557089E-4,-2.3908158052743096E-4,0,7.15763523693127E-4
25,-648,7.514510329401902E-4,-2.480478204156917E-4,0,7.093313285721303E-4
26.000000000000004,-648,7.492162926041508E-4,-2.559758359316957E-4,0,7.041316812376633E-4
27,-648,7.471387321333743E-4,-2.6398244671144416E-4,0,6.989488914663972E-4
28,-648,7.429670595889135E-4,-2.714467232222592E-4,0,6.916044592728523E-4
29,-648,7.395031710420853E-4,-2.788044130809633E-4,0,6.849328720596487E-4
30,-648,7.361104790395416E-4,-2.8616210293966576E-4,0,6.782107992305723E-4
31,-648,7.324514787158208E-4,-2.9347683169638297E-4,0,6.710860734141675E-4
32,-648,7.29404802715822E-4,-3.0146561843798106E-4,0,6.641911224374448E-4
33,-648,7.264632772700823E-4,-3.0945440517957833E-4,0,6.572570762927866E-4
34,-648,7.256480344739023E-4,-3.173491367294795E-4,0,6.525753560723021E-4
35,-648,7.211640086168641E-4,-3.242886803088542E-4,0,6.441384782388691E-4
36.00000000000001,-648,7.167534093476705E-4,-3.3122822388822874E-4,0,6.356282824980012E-4
37,-648,7.12821830499183E-4,-3.382115662465549E-4,0,6.274774087513097E-4
38,-648,7.09520247274726E-4,-3.444169564222224E-4,0,6.203192254167537E-4
39,-648,7.063115267178E-4,-3.5062234659788936E-4,0,6.131394155007644E-4
40,-648,7.031990001324517E-4,-3.568277367735572E-4,0,6.059396009969483E-4
0,-647,8.099632540585914E-4,-7.766789208844938E-9,0,8.099632540213532E-4
1,-647,8.097865437922544E-4,-1.085022577011133E-5,0,8.097138501395061E-4
2,-647,8.096052095591054E-4,-2.1685835590231515E-5,0,8.093147223917261E-4
3,-647,8.092837871493468E-4,-3.251720868183215E-5,0,8.086302488049353E-4
4,-647,8.088350859531771E-4,-4.333330274749526E-5,0,8.076734619522157E-4
5,-647,8.08183800808768E-4,-5.4008378047659504E-5,0,8.063771766303703E-4
6,-647,8.074519700622688E-4,-6.48377206679075E-5,0,8.048445526535106E-4
7,-647,8.066581411235035E-4,-7.554225068272008E-5,0,8.031131458285409E-4
8,-647,8.058056029399953E-4,-8.615140755472243E-5,0,8.01186997339466E-4
9.000000000000002,-647,8.046290869578746E-4,-9.668411113602398E-5,0,7.987991926839309E-4
10,-647,8.035896078768434E-4,-1.0734208588963033E-4,0,7.963880552121071E-4
11,-647,8.023326030714385E-4,-1.1743210801547026E-4,0,7.936921984991621E-4
12,-647,8.006134446317262E-4,-1.2803406271662547E-4,0,7.903095384147614E-4
13.000000000000002,-647,7.989645754885796E-4,-1.3863601741778068E-4,0,7.868446146223427E-4
14,-647,7.974048205301915E-4,-1.4923797211893654E-4,0,7.833150550593385E-4
15,-647,7.959482273413682E-4,-1.5983992682009176E-4,0,7.797337868798646E-4
16,-647,7.932747579730591E-4,-1.6943760241828673E-4,0,7.749682190412444E-4
17,-647,7.911689610173469E-4,-1.7899489738431906E-4,0,7.706550146386159E-4
18.000000000000004,-647,7.891463956226696E-4,-1.8855219235035158E-4,0,7.662898306020555E-4
19,-647,7.872165111967583E-4,-1.9810948731638364E-4,0,7.618808742421845E-4
20,-647,7.853870603138901E-4,-2.0766678228241594E-4,0,7.574347114074993E-4
21,-647,7.836644865769478E-4,-2.1722407724844876E-4,0,7.529566573086868E-4
22,-647,7.810546750246266E-4,-2.2641604198291759E-4,0,7.475173451570302E-4
23,-647,7.776795384488581E-4,-2.3538228187117822E-4,0,7.412021626406294E-4
24,-647,7.743636348286759E-4,-2.4434852175943907E-4,0,7.348012240456978E-4
25,-647,7.711195834919156E-4,-2.5331476164770024E-4,0,7.283248201016591E-4
26.000000000000004,-647,7.679583882577506E-4,-2.62281001535961E-4,0,7.21781658348794E-4
27,-647,7.659672508737118E-4,-2.698948076127086E-4,0,7.168421180669637E-4
28,-647,7.610525070199818E-4,-2.7723652315695335E-4,0,7.087600642454705E-4
29,-647,7.582703029995656E-4,-2.8557425108537214E-4,0,7.024394632479598E-4
30,-647,7.549884338497689E-4,-2.9356303782696914E-4,0,6.955776578274552E-4
31,-647,7.517996804091222E-4,-3.015518245685666E-4,0,6.886720965471353E-4
32,-647,7.487101782637221E-4,-3.0954061131016397E-4,0,6.817268815188561E-4
33,-647,7.457255306990507E-4,-3.1752939805176103E-4,0,6.747456176287973E-4
34,-647,7.438560146952808E-4,-3.2528012227680267E-4,0,6.689653299311812E-4
35,-647,7.393057388107432E-4,-3.3221966585617675E-4,0,6.604567124777437E-4
36.00000000000001,-647,7.348298378133276E-4,-3.391592094355515E-4,0,6.518787626513178E-4
37,-647,7.304370720481377E-4,-3.4609875301492665E-4,0,6.432371019956554E-4
38,-647,7.266740712412193E-4,-3.5207210979631477E-4,0,6.356889454110872E-4
39,-647,7.233886478624315E-4,-3.5827749997198195E-4,0,6.284332652478411E-4
40,-647,7.202008260001471E-4,-3.644828901476489E-4,0,6.211613740091306E-4
0,-646,8.319429899820695E-4,-9.117167816780984E-9,0,8.319429899321125E-4
1,-646,8.317601973304068E-4,-1.1131031152235853E-5,0,8.316857134811233E-4
2,-646,8.315688330635687E-4,-2.2245793419357664E-5,0,8.312712245698445E-4
3,-646,8.311961141401312E-4,-3.334634249978663E-5,0,8.30526942129839E-4
4,-646,8.307763905460126E-4,-4.4430342493804184E-5,0,8.295874611844999E-4
5,-646,8.300912106557585E-4,-5.5507931561618964E-5,0,8.282332325750359E-4
6,-646,8.293773786421692E-4,-6.649255800142439E-5,0,8.267076725988354E-4
7,-646,8.284336989860549E-4,-7.741124842652856E-5,0,8.248090034867246E-4
8,-646,8.274791671926605E-4,-8.835574727732629E-5,0,8.227484634205794E-4
9.000000000000002,-646,8.263065186957877E-4,-9.9147266573384E-5,0,8.203366884213934E-4
10,-646,8.24999591872982E-4,-1.0989036348899012E-4,0,8.176481117221788E-4
11,-646,8.239888571605127E-4,-1.2060881285892093E-4,0,8.151141950582443E-4
12,-646,8.222498683619445E-4,-1.312107675600769E-4,0,8.117133610441129E-4
13.000000000000002,-646,8.205799938815264E-4,-1.41812722261232E-4,0,8.082330593111523E-4
14,-646,8.189974009071425E-4,-1.524146769623874E-4,0,8.046903186562553E-4
15,-646,8.162750103522305E-4,-1.622699431368331E-4,0,7.999833486266466E-4
16,-646,8.152850062056253E-4,-1.7316987407606363E-4,0,7.96681765861493E-4
17,-646,8.121095257795716E-4,-1.8438817113206318E-4,0,7.909000469139534E-4
18.000000000000004,-646,8.100328053890349E-4,-1.9394546609809605E-4,0,7.864720605249892E-4
19,-646,8.080520930571429E-4,-2.035027610641279E-4,0,7.82006912586651E-4
20,-646,8.061740899640691E-4,-2.1306005603016027E-4,0,7.775101773313453E-4
21,-646,8.044043814478603E-4,-2.2261735099619244E-4,0,7.72986367232924E-4
22,-646,8.011272265029522E-4,-2.3168298321492526E-4,0,7.668949265270603E-4
23,-646,7.976829096262272E-4,-2.406492231031865E-4,0,7.605169135065942E-4
24,-646,7.942996413440947E-4,-2.496154629914471E-4,0,7.540583802829347E-4
25,-646,7.909893089535708E-4,-2.585817028797077E-4,0,7.47528989280468E-4
26.000000000000004,-646,7.877622837880041E-4,-2.6754794276796865E-4,0,7.409369163967467E-4
27,-646,7.8371205993461E-4,-2.7538839838471595E-4,0,7.337341636601438E-4
28,-646,7.813875911508685E-4,-2.8566045721595745E-4,0,7.272995743074012E-4
29,-646,7.779636571386222E-4,-2.936492439575561E-4,0,7.204148619730546E-4
30,-646,7.746279323394433E-4,-3.016380306991523E-4,0,7.134864623778215E-4
31,-646,7.713866105380247E-4,-3.0962681744075E-4,0,7.065186033211402E-4
32,-646,7.682453286802648E-4,-3.1761560418234715E-4,0,6.995149841275245E-4
33,-646,7.652092426298652E-4,-3.2560439092394443E-4,0,6.924788557185115E-4
34,-646,7.622737874588351E-4,-3.332111078241254E-4,0,6.85588568070863E-4
35,-646,7.576500243171693E-4,-3.4015065140350015E-4,0,6.770015463036859E-4
36.00000000000001,-646,7.531020659312273E-4,-3.470901949828753E-4,0,6.683495479587252E-4
37,-646,7.486381887151798E-4,-3.540297385622496E-4,0,6.596378414071546E-4
38,-646,7.442661245325607E-4,-3.6096928214162446E-4,0,6.508711404547582E-4
39,-646,7.406375990409137E-4,-3.6593265334607496E-4,0,6.439234009788669E-4
40,-646,7.37369548058879E-4,-3.721380435217432E-4,0,6.365745258556649E-4
0,-645,8.544918096176711E-4,-1.0309224268676325E-8,0,8.54491809555482E-4
1,-645,8.54306054776165E-4,-1.1420408980463986E-5,0,8.542297170468462E-4
2,-645,8.540923374155668E-4,-2.2821593289017202E-5,0,8.537873832001367E-4
3,-645,8.53731123443441E-4,-3.421180362587361E-5,0,8.530453584825748E-4
4,-645,8.532817100861019E-4,-4.5566802892535636E-5,0,8.5206416615277E-4
5,-645,8.525707026616075E-4,-5.6948564157321103E-5,0,8.506665998364615E-4
6,-645,8.517712020295207E-4,-6.816735151722814E-5,0,8.490390996850152E-4
7,-645,8.508896395179673E-4,-7.949147554664357E-5,0,8.471683917347446E-4
8,-645,8.498133608007112E-4,-9.066327185273926E-5,0,8.4496326507864E-4
9.000000000000002,-645,8.485388258149095E-4,-1.019103959967987E-4,0,8.423968246041298E-4
10,-645,8.472890108400765E-4,-1.129725413414784E-4,0,8.397236883601672E-4
11,-645,8.459307929790205E-4,-1.2378551770237224E-4,0,8.368249829667313E-4
12,-645,8.441477353615157E-4,-1.3438747240352832E-4,0,8.333819090770848E-4
13.000000000000002,-645,8.419186641840553E-4,-1.445280501493186E-4,0,8.294206892895186E-4
14,-645,8.403284724426895E-4,-1.5567581418991978E-4,0,8.257826484458059E-4
15,-645,8.388563587585604E-4,-1.6682357823052235E-4,0,8.221008967128277E-4
16,-645,8.373814218958981E-4,-1.7766769392737092E-4,0,8.183164646216806E-4
17,-645,8.343597967313376E-4,-1.8833871868745148E-4,0,8.128251948880078E-4
18.000000000000004,-645,8.313918835129999E-4,-1.9900974344753172E-4,0,8.072221416588133E-4
19,-645,8.291624003951198E-4,-2.0889603481187243E-4,0,8.024168074441573E-4
20,-645,8.27221220779237E-4,-2.1845332977790417E-4,0,7.978553069425793E-4
21,-645,8.253912638384716E-4,-2.2801062474393655E-4,0,7.932728997165786E-4
22,-645,8.214293993141279E-4,-2.3694992444693266E-4,0,7.865119143167265E-4
23,-645,8.179054933159322E-4,-2.459161643351941E-4,0,7.800606618174283E-4
24,-645,8.144454705242607E-4,-2.548824042234556E-4,0,7.735349924048397E-4
25,-645,8.107449399748288E-4,-2.634705617729292E-4,0,7.667402563931582E-4
26.000000000000004,-645,8.079729121242473E-4,-2.733029455637152E-4,0,7.603457941441733E-4
27,-645,8.070252352996804E-4,-2.834238754796294E-4,0,7.556193732419863E-4
28,-645,8.022238552341166E-4,-2.925664194308752E-4,0,7.469725591533374E-4
29,-645,7.979153942271782E-4,-3.017242368297388E-4,0,7.386687087282261E-4
30,-645,7.94515575687285E-4,-3.09713023571335E-4,0,7.316644333572595E-4
31,-645,7.912121658402578E-4,-3.1770181031293273E-4,0,7.246255937361838E-4
32,-645,7.88010254064183E-4,-3.256905970545304E-4,0,7.175554302634478E-4
33,-645,7.849145064439302E-4,-3.336793837961272E-4,0,7.104567905619282E-4
34,-645,7.809014053819162E-4,-3.4114209337144925E-4,0,7.024450704913496E-4
35,-645,7.761969939180033E-4,-3.4808163695082344E-4,0,6.937729797166937E-4
36.00000000000001,-645,7.71570291621086E-4,-3.550211805301986E-4,0,6.850406384202268E-4
37,-645,7.670290695522233E-4,-3.619607241095727E-4,0,6.762529317793922E-4
38,-645,7.625805943626467E-4,-3.689002676889482E-4,0,6.674142307424302E-4
39,-645,7.582316886486978E-4,-3.758398112683226E-4,0,6.585284579551953E-4
40,-645,7.54705501631773E-4,-3.797931968958345E-4,0,6.521790565365526E-4
0,-644,8.776321675799929E-4,-1.182626459669904E-8,0,8.776321675003123E-4
1,-644,8.774420699236088E-4,-1.1720745932905201E-5,0,8.773637844056497E-4
2,-644,8.772220056446952E-4,-2.3424190434465893E-5,0,8.769092053854786E-4
3,-644,8.768600660781664E-4,-3.51238233296767E-5,0,8.761563173985062E-4
4,-644,8.763334661992534E-4,-4.6798170265108675E-5,0,8.750830104856545E-4
5,-644,8.7560053708747E-4,-5.839067150457668E-5,0,8.736514350867345E-4
6,-644,8.748585731621647E-4,-7.002109074140368E-5,0,8.720519307281664E-4
7,-644,8.738076693818165E-4,-8.161259217135818E-5,0,8.699880619120893E-4
8,-644,8.728467062422706E-4,-9.322042353031735E-5,0,8.678544378147807E-4
9.000000000000002,-644,8.714312832363738E-4,-1.0449936347424363E-4,0,8.651429734075583E-4
10,-644,8.700913748252746E-4,-1.1577830341816806E-4,0,8.623539789453905E-4
11,-644,8.681584156328223E-4,-1.269622225458242E-4,0,8.588245622246238E-4
12,-644,8.665055022313285E-4,-1.3793392120240388E-4,0,8.554566142002153E-4
13.000000000000002,-644,8.648079225950168E-4,-1.4908168524300662E-4,0,8.518611354605948E-4
14,-644,8.632139563029693E-4,-1.6022944928360865E-4,0,8.482127433247486E-4
15,-644,8.617352216944298E-4,-1.7137721332421106E-4,0,8.445220204719211E-4
16,-644,8.597526120511865E-4,-1.8216551377867843E-4,0,8.402322771225753E-4
17,-644,8.566925556222576E-4,-1.928365385387591E-4,0,8.3470725662533E-4
18.000000000000004,-644,8.536857512758015E-4,-2.0350756329883972E-4,0,8.290742027174036E-4
19,-644,8.507514181389969E-4,-2.1417858805891895E-4,0,8.233501733057461E-4
20,-644,8.485284950423349E-4,-2.2384660352564893E-4,0,8.184701002412005E-4
21,-644,8.456312251505268E-4,-2.3325062579068073E-4,0,8.128261280974159E-4
22,-644,8.419613168159569E-4,-2.422168656789405E-4,0,8.063683085260297E-4
23,-644,8.386011405182113E-4,-2.51552725161142E-4,0,7.999831869123549E-4
24,-644,8.355849165843098E-4,-2.6138510895192977E-4,0,7.936497827388323E-4
25,-644,8.326747954303441E-4,-2.712174927427158E-4,0,7.872664012742575E-4
26.000000000000004,-644,8.298784723932223E-4,-2.810498765335028E-4,0,7.808388091291384E-4
27,-644,8.282051305983587E-4,-2.9099756754453684E-4,0,7.753993513233081E-4
28,-644,8.233539157204439E-4,-3.001401114957826E-4,0,7.666991482997011E-4
29,-644,8.185695226539776E-4,-3.092826554470275E-4,0,7.578920123985976E-4
30,-644,8.146512087953954E-4,-3.177880164435187E-4,0,7.501115707657714E-4
31,-644,8.11276293429604E-4,-3.2577680318511635E-4,0,7.429930677922661E-4
32,-644,8.080049949030717E-4,-3.3376558992671357E-4,0,7.358482199266271E-4
33,-644,8.048414466526851E-4,-3.4175437666831036E-4,0,7.286794221590463E-4
34,-644,7.997389551345297E-4,-3.490730789187723E-4,0,7.195348371926392E-4
35,-644,7.949468031864944E-4,-3.5601262249814657E-4,0,7.107710127167674E-4
36.00000000000001,-644,7.90234732815123E-4,-3.6295216607752157E-4,0,7.019520340358193E-4
37,-644,7.856099877114428E-4,-3.6989170965689695E-4,0,6.930823731123676E-4
38,-644,7.810793504061229E-4,-3.7683125323627103E-4,0,6.841660311760825E-4
39,-644,7.766491974641691E-4,-3.837707968156449E-4,0,6.752065990741077E-4
40,-644,7.723255454030822E-4,-3.9071034039502104E-4,0,6.662073085688682E-4
0,-643,9.013854137798444E-4,-1.3380356390686286E-8,0,9.013854136805339E-4
1,-643,9.01189830810182E-4,-1.2034013923267257E-5,0,9.011094792890479E-4
2,-643,9.009582709041233E-4,-2.4049202568519877E-5,0,9.006372420494091E-4
3,-643,9.005208548978464E-4,-3.607371795747924E-5,0,8.997980312151568E-4
4,-643,9.000378544561785E-4,-4.803463922282416E-5,0,8.98755146237736E-4
5,-643,8.992665500562957E-4,-5.9963642135911564E-5,0,8.972651167140893E-4
6,-643,8.984078807263754E-4,-7.192316313517233E-5,0,8.955243038331728E-4
7,-643,8.973874511193054E-4,-8.374857607009118E-5,0,8.934709919368596E-4
8,-643,8.964247959985745E-4,-9.549721583507068E-5,0,8.913235645088913E-4
9.000000000000002,-643,8.948793249897077E-4,-1.071829656397763E-4,0,8.8843728994831E-4
10,-643,8.934050667288445E-4,-1.1886871544448062E-4,0,8.854619369263424E-4
11,-643,8.922300999005045E-4,-1.3036388665988672E-4,0,8.826549768870011E-4
12,-643,8.897716448359714E-4,-1.4248755629609302E-4,0,8.782886064699222E-4
13.000000000000002,-643,8.880426172490285E-4,-1.53635320336695E-4,0,8.746518612542625E-4
14,-643,8.864191403478299E-4,-1.6478308437729752E-4,0,8.709680978532395E-4
15,-643,8.849115981888592E-4,-1.7593084841789988E-4,0,8.672467199039261E-4
16,-643,8.823986236034296E-4,-1.8666333362998567E-4,0,8.624292033641763E-4
17,-643,8.792834856252274E-4,-1.9733435839006585E-4,0,8.568538960009638E-4
18.000000000000004,-643,8.76223182326995E-4,-2.0800538315014644E-4,0,8.511761426566226E-4
19,-643,8.732359488417362E-4,-2.1867640791022665E-4,0,8.454121190123829E-4
20,-643,8.703367347911783E-4,-2.2934743267030683E-4,0,8.395747656132293E-4
21,-643,8.672935947820468E-4,-2.3963488854935504E-4,0,8.335306231566441E-4
22,-643,8.640518757907544E-4,-2.494672723401428E-4,0,8.272555373575267E-4
23,-643,8.608993517891344E-4,-2.592996561309298E-4,0,8.209210572529696E-4
24,-643,8.578453713384053E-4,-2.691320399217162E-4,0,8.145346071311533E-4
25,-643,8.548980502918143E-4,-2.789644237125025E-4,0,8.081024233941493E-4
26.000000000000004,-643,8.520644958058035E-4,-2.887968075032901E-4,0,8.01629782997554E-4
27,-643,8.496476614328114E-4,-2.985712596094434E-4,0,7.954598365181461E-4
28,-643,8.447358981420847E-4,-3.0771380356068895E-4,0,7.866962264483847E-4
29,-643,8.398913867871054E-4,-3.1685634751193494E-4,0,7.778300564008588E-4
30,-643,8.351280066052835E-4,-3.2599889146317984E-4,0,7.688715823733455E-4
31,-643,8.315789849426138E-4,-3.338517960572989E-4,0,7.616210254893859E-4
32,-643,8.282296271418279E-4,-3.418405827988959E-4,0,7.543933531170609E-4
33,-643,8.249902148453362E-4,-3.4982936954049354E-4,0,7.47146750509868E-4
34,-643,8.18786553343619E-4,-3.5700406446609583E-4,0,7.36857868174732E-4
