% Model,solenoidTest.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 9 2022, 15:29"
% Dimension,2
% Nodes,53341
% Expressions,4
% Description,"Magnetic flux density norm, Magnetic flux density, r component, Magnetic flux density, phi component, Magnetic flux density, z component"
% Length unit,mm
% r,z,mf.normB (T),mf.Br (T),mf.Bphi (T),mf.Bz (T)
1,-647,1.6543571009425E-4,-1.2620075448639264E-6,0,1.6543089648353307E-4
2,-647,1.6541889129939707E-4,-2.5230369426369813E-6,0,1.6539964898181565E-4
3,-647,1.6539147518311955E-4,-3.784708436889016E-6,0,1.6534816613829193E-4
4,-647,1.653515242691253E-4,-5.0451295217456135E-6,0,1.652745390138237E-4
5,-647,1.6529742082786893E-4,-6.304372684289011E-6,0,1.6517715404196546E-4
6,-647,1.6523521654976923E-4,-7.5606728757735345E-6,0,1.650621489437075E-4
7,-647,1.6516237816606249E-4,-8.817152412404468E-6,0,1.64926859500828E-4
8,-647,1.6508182579085418E-4,-1.007776694000335E-5,0,1.6477392943043176E-4
9.000000000000002,-647,1.6497825023848727E-4,-1.1336688503020453E-5,0,1.6458828192048911E-4
10,-647,1.6488710716638314E-4,-1.2582971404937414E-5,0,1.644062861946612E-4
11,-647,1.647503152725514E-4,-1.3815609392098722E-5,0,1.6417001955147E-4
12,-647,1.646287117481746E-4,-1.5069539954593421E-5,0,1.6393755426204356E-4
13.000000000000002,-647,1.64468728700929E-4,-1.6300430145709297E-5,0,1.6365897072132842E-4
14,-647,1.6433682804074449E-4,-1.756532205424525E-5,0,1.633953870573581E-4
15,-647,1.6417902795161422E-4,-1.879749606384103E-5,0,1.630993787874951E-4
16,-647,1.6402652506911867E-4,-2.0029670073436808E-5,0,1.6279899644346547E-4
17,-647,1.6386310527557522E-4,-2.1269028504833967E-5,0,1.6247690819625664E-4
18.000000000000004,-647,1.63641017528059E-4,-2.251816576453796E-5,0,1.620842831005502E-4
19,-647,1.6342267143444112E-4,-2.3767303024242042E-5,0,1.6168514107895986E-4
20,-647,1.6320298933596595E-4,-2.499384357440668E-5,0,1.6127778368880662E-4
21,-647,1.6301214040075385E-4,-2.618067789514968E-5,0,1.6089602239640824E-4
22,-647,1.6282773721922438E-4,-2.7367512215892352E-5,0,1.6051134316005762E-4
23,-647,1.6260433745464615E-4,-2.8561680792062074E-5,0,1.6007623480516022E-4
24,-647,1.6231827727466384E-4,-2.974956314209598E-5,0,1.5956875204835405E-4
25,-647,1.620359684918574E-4,-3.093744549212978E-5,0,1.5905511482349665E-4
26.000000000000004,-647,1.6175818536093737E-4,-3.2125327842163724E-5,0,1.5853603326151716E-4
27,-647,1.6148559565257173E-4,-3.331321019219748E-5,0,1.580121122887621E-4
28,-647,1.611454073568602E-4,-3.4522255719666965E-5,0,1.5740411739288885E-4
29,-647,1.6096149160928794E-4,-3.574002691548749E-5,0,1.569434683482148E-4
30,-647,1.6065978826427295E-4,-3.689251260748416E-5,0,1.563665887542081E-4
31,-647,1.6036359428993186E-4,-3.804499829948091E-5,0,1.5578530250950621E-4
32,-647,1.6007338882218208E-4,-3.919748399147786E-5,0,1.5520002273761212E-4
33,-647,1.5978959965453233E-4,-4.0349969683474646E-5,0,1.5461111248645226E-4
34,-647,1.5951261054717082E-4,-4.150245537547158E-5,0,1.5401889209243255E-4
35,-647,1.5898221999474988E-4,-4.2655100740724144E-5,0,1.5315315424521206E-4
36.00000000000001,-647,1.58649141467415E-4,-4.370932488155185E-5,0,1.5250916368122545E-4
37,-647,1.5832196819057055E-4,-4.47635490223795E-5,0,1.5186201068949752E-4
38,-647,1.5800101464476252E-4,-4.581777316320726E-5,0,1.5121194493537653E-4
39,-647,1.57686568763836E-4,-4.6871997304035015E-5,0,1.5055919047750793E-4
40,-647,1.5737889508566407E-4,-4.792622144486272E-5,0,1.4990394896867274E-4
0,-646,1.6799448496652522E-4,-6.840582225535323E-10,0,1.679944849651325E-4
1,-646,1.6798057727722518E-4,-1.283212761167321E-6,0,1.6797567593970086E-4
2,-646,1.679635043211652E-4,-2.5653680214056136E-6,0,1.6794391227657176E-4
3,-646,1.6793287700870535E-4,-3.849298392666434E-6,0,1.67888755079979E-4
4,-646,1.6789957826983742E-4,-5.129933163864307E-6,0,1.6782119106037696E-4
5,-646,1.6783937597652127E-4,-6.405772210289233E-6,0,1.6771708979879764E-4
6,-646,1.6778075578697334E-4,-7.69158398429059E-6,0,1.6760436017079208E-4
7,-646,1.677035822578578E-4,-8.972685691308036E-6,0,1.6746337633525448E-4
8,-646,1.6761510440300715E-4,-1.023440342069539E-5,0,1.6730236164099252E-4
9.000000000000002,-646,1.6752152971215466E-4,-1.1511984430869848E-5,0,1.6712551310785474E-4
10,-646,1.6742048183495447E-4,-1.279352795681791E-5,0,1.6693095393085862E-4
11,-646,1.672875627983227E-4,-1.407310446496703E-5,0,1.6669456019234965E-4
12,-646,1.671627927017769E-4,-1.533180870207943E-5,0,1.6645820768523275E-4
13.000000000000002,-646,1.6702198421391759E-4,-1.659393562777092E-5,0,1.6619562121528814E-4
14,-646,1.6687833759189305E-4,-1.7865418207366055E-5,0,1.6591927672729813E-4
15,-646,1.6669737503984547E-4,-1.9131786651526122E-5,0,1.655958622209365E-4
16,-646,1.66543155325395E-4,-2.0363960661121908E-5,0,1.6529347141351627E-4
17,-646,1.663990337313754E-4,-2.162647770064064E-5,0,1.649876779914158E-4
18.000000000000004,-646,1.6617640229646237E-4,-2.2875614960344617E-5,0,1.6459435871372312E-4
19,-646,1.6595743095141555E-4,-2.4124752220048635E-5,0,1.6419459558193478E-4
20,-646,1.657431360138318E-4,-2.5373889479752713E-5,0,1.637893551741652E-4
21,-646,1.6549561331443468E-4,-2.6623488808935906E-5,0,1.633400987815342E-4
22,-646,1.6530831743310966E-4,-2.781032312967858E-5,0,1.6295221919319973E-4
23,-646,1.6508467785429257E-4,-2.901039948069144E-5,0,1.6251568411764525E-4
24,-646,1.6479603683023034E-4,-3.0198281830725205E-5,0,1.6200554783532176E-4
25,-646,1.645112154791065E-4,-3.138616418075924E-5,0,1.6148946936698827E-4
26.000000000000004,-646,1.6423096170742752E-4,-3.257404653079295E-5,0,1.609681343494925E-4
27,-646,1.6398518225377634E-4,-3.3812090389371634E-5,0,1.6046146746900083E-4
28,-646,1.6379447178861584E-4,-3.50713706682726E-5,0,1.599957122799242E-4
29,-646,1.6343487006105313E-4,-3.6359638973841864E-5,0,1.5933905172795903E-4
30,-646,1.6313070758221577E-4,-3.751212466583872E-5,0,1.5875915173409362E-4
31,-646,1.628321078859619E-4,-3.8664610357835624E-5,0,1.5817503995404044E-4
32,-646,1.6253952986174732E-4,-3.9817096049832315E-5,0,1.5758711124275448E-4
33,-646,1.6225338332679916E-4,-4.096958174182913E-5,0,1.5699571259398393E-4
34,-646,1.6197403601230344E-4,-4.212206743382609E-5,0,1.5640115017868372E-4
35,-646,1.613637584923316E-4,-4.3335546559129746E-5,0,1.554358162046091E-4
36.00000000000001,-646,1.6102628013109363E-4,-4.4389770699957397E-5,0,1.5478698637179627E-4
37,-646,1.6069484657182047E-4,-4.5443994840785155E-5,0,1.5413525569334103E-4
38,-646,1.6036974983567854E-4,-4.649821898161286E-5,0,1.53480853183373E-4
39,-646,1.600512575546912E-4,-4.755244312244062E-5,0,1.528239843673929E-4
40,-646,1.5991271829827113E-4,-4.879502413686874E-5,0,1.522863194545873E-4
0,-645,1.705820097304868E-4,-7.61446906973975E-10,0,1.7058200972878732E-4
1,-645,1.7056821024083436E-4,-1.3046016666838682E-6,0,1.7056322100398067E-4
2,-645,1.7055005068886752E-4,-2.6080576272321685E-6,0,1.7053010826651203E-4
3,-645,1.7052095078888741E-4,-3.911697103730416E-6,0,1.704760783327527E-4
4,-645,1.7047937529831878E-4,-5.215183286382021E-6,0,1.7039958704584486E-4
5,-645,1.7042464813622686E-4,-6.522376894852556E-6,0,1.7029979240151244E-4
6,-645,1.7036118223277976E-4,-7.813773739801743E-6,0,1.7018189489982058E-4
7,-645,1.702906843378091E-4,-9.115948419507612E-6,0,1.700465132152148E-4
8,-645,1.701999949039958E-4,-1.041967844518064E-5,0,1.6988074807469867E-4
9.000000000000002,-645,1.701021906728791E-4,-1.1714029397074113E-5,0,1.696983700186805E-4
10,-645,1.699977747361407E-4,-1.2998214070884296E-5,0,1.695001175403932E-4
11,-645,1.698639320800421E-4,-1.4277790579033864E-5,0,1.6926281374795354E-4
12,-645,1.6976429845822266E-4,-1.5582936913388178E-5,0,1.690475942099321E-4
13.000000000000002,-645,1.6959771444946948E-4,-1.6887441109832644E-5,0,1.6875484905402193E-4
14,-645,1.694531250692187E-4,-1.815892368942765E-5,0,1.6847734294606447E-4
15,-645,1.6923787268972374E-4,-1.946607723921133E-5,0,1.6811463169355664E-4
16,-645,1.6918265743289497E-4,-2.073478963674325E-5,0,1.6790723651700153E-4
17,-645,1.6895581458279405E-4,-2.1983926896447083E-5,0,1.675194742098576E-4
18.000000000000004,-645,1.68731456617705E-4,-2.3233064156151087E-5,0,1.6712429261555195E-4
19,-645,1.6851080469789436E-4,-2.4482201415855173E-5,0,1.6672286320047828E-4
20,-645,1.682948442632995E-4,-2.573133867555925E-5,0,1.6631612313775204E-4
21,-645,1.680843807768403E-4,-2.6980475935263113E-5,0,1.6590483109132334E-4
22,-645,1.6787939614153799E-4,-2.8271235819286828E-5,0,1.6548180828749036E-4
23,-645,1.675842249614921E-4,-2.9459118169320646E-5,0,1.6497464293833156E-4
24,-645,1.6728449736243395E-4,-3.063150815342316E-5,0,1.6445611501567504E-4
25,-645,1.6703673321713923E-4,-3.188151056565509E-5,0,1.6396597063996472E-4
26.000000000000004,-645,1.6679555276490684E-4,-3.3131512977887265E-5,0,1.6347189137569463E-4
27,-645,1.6656144741605488E-4,-3.438151539011921E-5,0,1.6297431443270505E-4
28,-645,1.6635537376217177E-4,-3.563965056778663E-5,0,1.6249284811017972E-4
29,-645,1.6598876682763622E-4,-3.687408959025526E-5,0,1.618411944773308E-4
30,-645,1.6562174282728248E-4,-3.813173672419318E-5,0,1.611723684492578E-4
31,-645,1.653200436843626E-4,-3.928422241619004E-5,0,1.605847648843279E-4
32,-645,1.6502444498914986E-4,-4.0436708108186945E-5,0,1.599935626247201E-4
33,-645,1.6473533488304472E-4,-4.1589193800183744E-5,0,1.5939908882449624E-4
34,-645,1.6445306181096138E-4,-4.2741679492180624E-5,0,1.5880163214900404E-4
35,-645,1.6376403397780142E-4,-4.401599237753524E-5,0,1.5773791947310342E-4
36.00000000000001,-645,1.6342159119790117E-4,-4.5070216518363054E-5,0,1.5708371033510064E-4
37,-645,1.6308536504869078E-4,-4.6124440659190704E-5,0,1.5642689112470886E-4
38,-645,1.627556228687745E-4,-4.717866480001852E-5,0,1.5576766790027465E-4
39,-645,1.6278885408169133E-4,-4.8513733178167024E-5,0,1.5539185534109505E-4
40,-645,1.6235657393798647E-4,-4.959407325072103E-5,0,1.5459652324448627E-4
0,-644,1.732128499765295E-4,-8.642298290843035E-10,0,1.732128499743735E-4
1,-644,1.731990584920131E-4,-1.3263589920690332E-6,0,1.731939797866656E-4
2,-644,1.7318109285937886E-4,-2.6519339313730455E-6,0,1.7316078704600658E-4
3,-644,1.7315361458371847E-4,-3.977608836099909E-6,0,1.7310792261290037E-4
4,-644,1.731093118889769E-4,-5.303124830494154E-6,0,1.7302806341662404E-4
5,-644,1.7305493637176942E-4,-6.625942903747118E-6,0,1.7292804250113237E-4
6,-644,1.729923453128998E-4,-7.947765691468926E-6,0,1.7280967726771284E-4
7,-644,1.7291152208855813E-4,-9.265949342446045E-6,0,1.7266307264080863E-4
8,-644,1.7282563986586335E-4,-1.0588869172741932E-5,0,1.7250094969213257E-4
9.000000000000002,-644,1.727101417629749E-4,-1.1893981636669482E-5,0,1.7230010524841086E-4
10,-644,1.7261017714308123E-4,-1.3226033247677044E-5,0,1.721027172879534E-4
11,-644,1.724915609300129E-4,-1.4533622483587203E-5,0,1.718781906164273E-4
12,-644,1.7239072127292276E-4,-1.584179553815198E-5,0,1.7166128944851234E-4
13.000000000000002,-644,1.722222648156291E-4,-1.7146126924584593E-5,0,1.7136662110723522E-4
14,-644,1.720573401160957E-4,-1.8450458311017238E-5,0,1.710652181945215E-4
15,-644,1.7190768329275282E-4,-1.972391175108411E-5,0,1.707724183828198E-4
16,-644,1.7176343209050166E-4,-2.1092238832549854E-5,0,1.7046346841637083E-4
17,-644,1.7153344642392113E-4,-2.2341376092253662E-5,0,1.700722968515822E-4
18.000000000000004,-644,1.7130618020075943E-4,-2.3590513351957795E-5,0,1.696740848060368E-4
19,-644,1.710839613040037E-4,-2.483904253962392E-5,0,1.6927121368143076E-4
20,-644,1.708879149761966E-4,-2.616341972086768E-5,0,1.6887319193235352E-4
21,-644,1.7069906102321403E-4,-2.7487796902111333E-5,0,1.6847133422536674E-4
22,-644,1.7039859929298112E-4,-2.870092832970623E-5,0,1.6796410138485846E-4
23,-644,1.7013865253359505E-4,-2.9950930741938703E-5,0,1.6748164924444405E-4
24,-644,1.698840552277069E-4,-3.120093315417065E-5,0,1.66994293288482E-4
25,-644,1.6963545131731938E-4,-3.245093556640265E-5,0,1.6650262197483802E-4
26.000000000000004,-644,1.6939339273915912E-4,-3.370093797863492E-5,0,1.6600713322939832E-4
27,-644,1.6915835614362285E-4,-3.49509403908669E-5,0,1.6550825121125175E-4
28,-644,1.6893610217851536E-4,-3.620793046730023E-5,0,1.6501027965113246E-4
29,-644,1.6856790508510707E-4,-3.744236948976906E-5,0,1.6435695175980015E-4
30,-644,1.6820353875010466E-4,-3.8676808512238E-5,0,1.6369647195760094E-4
31,-644,1.6784378482061245E-4,-3.991124753470683E-5,0,1.6302953236494122E-4
32,-644,1.675281331981143E-4,-4.1056320166541426E-5,0,1.6241937688350972E-4
33,-644,1.6723545493820558E-4,-4.220880585853817E-5,0,1.618212411779888E-4
34,-644,1.6694968999929013E-4,-4.336129155053513E-5,0,1.612203380033939E-4
35,-644,1.6667113246895265E-4,-4.4513777242531985E-5,0,1.6061690457136013E-4
36.00000000000001,-644,1.658350725412855E-4,-4.575066233676855E-5,0,1.5939933557113849E-4
37,-644,1.654935231712693E-4,-4.680488647759631E-5,0,1.5873691698360144E-4
38,-644,1.6569571895391476E-4,-4.823244221946563E-5,0,1.5852035452017075E-4
39,-644,1.6525544445323258E-4,-4.931278229201947E-5,0,1.577263815094207E-4
40,-644,1.6481946783800523E-4,-5.039312236457339E-5,0,1.5692670326223121E-4
0,-643,1.7588757950693084E-4,-9.681331860330217E-10,0,1.758875795042664E-4
1,-643,1.758735693181143E-4,-1.3486495558970201E-6,0,1.7586839832405633E-4
2,-643,1.7585581672317812E-4,-2.69626774761938E-6,0,1.7583514556427325E-4
3,-643,1.7582566350385709E-4,-4.0446611954004166E-6,0,1.7577913602696425E-4
4,-643,1.7578395980552843E-4,-5.391586112825855E-6,0,1.7570125589790077E-4
5,-643,1.7572614413621367E-4,-6.7317731491330405E-6,0,1.7559715533928776E-4
6,-643,1.756615701846462E-4,-8.08557017703776E-6,0,1.7547538515315356E-4
7,-643,1.7558634197339154E-4,-9.424416364932766E-6,0,1.7533323662037722E-4
8,-643,1.7549216693729712E-4,-1.0757709235266889E-5,0,1.7516213160485806E-4
9.000000000000002,-643,1.7539556557462382E-4,-1.2102046689006523E-5,0,1.7497755538691033E-4
10,-643,1.7528813148769885E-4,-1.344066502388526E-5,0,1.7477207318151406E-4
11,-643,1.751528388690629E-4,-1.4778862169553293E-5,0,1.7452822750737274E-4
12,-643,1.7503862596953592E-4,-1.610065416291614E-5,0,1.7429655623915597E-4
13.000000000000002,-643,1.7487388884992674E-4,-1.7410067399279013E-5,0,1.7400507623241656E-4
14,-643,1.7472432324119254E-4,-1.8747143790726696E-5,0,1.73715669217784E-4
15,-643,1.7458097531789378E-4,-2.0084220182174298E-5,0,1.7342185860675402E-4
16,-643,1.7438346810580763E-4,-2.1303932868970083E-5,0,1.7307725556214382E-4
17,-643,1.741717976659257E-4,-2.2628310050213572E-5,0,1.726956128176149E-4
18.000000000000004,-643,1.7396455401853347E-4,-2.3952687231457265E-5,0,1.723076748994636E-4
19,-643,1.7376277856816653E-4,-2.5277064412701026E-5,0,1.7191443578247243E-4
20,-643,1.7356731220247686E-4,-2.6601441593944732E-5,0,1.7151669064646745E-4
21,-643,1.7337884258380453E-4,-2.792581877518825E-5,0,1.711150832084507E-4
22,-643,1.7304018354826967E-4,-2.923691497540168E-5,0,1.7055236124176055E-4
23,-643,1.7272861004695962E-4,-3.057116233616856E-5,0,1.7000169635086076E-4
24,-643,1.7250698479445684E-4,-3.177035815491847E-5,0,1.69556197602987E-4
