% Model,solenoidTest.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 9 2022, 15:19"
% Dimension,2
% Nodes,53341
% Expressions,4
% Description,"Magnetic flux density norm, Magnetic flux density, r component, Magnetic flux density, phi component, Magnetic flux density, z component"
% Length unit,mm
% r,z,mf.normB (T),mf.Br (T),mf.Bphi (T),mf.Bz (T)
4,-649,9.136404296736973E-4,-2.7998750680117025E-5,0,9.13211314370716E-4
5,-649,9.133499108786577E-4,-3.4980168739769764E-5,0,9.126798165276744E-4
6,-649,9.130344375914398E-4,-4.1965679371600137E-5,0,9.120694962461999E-4
7,-649,9.126038384682964E-4,-4.8908723276577803E-5,0,9.112923256422846E-4
8,-649,9.121665113194707E-4,-5.5966851729581353E-5,0,9.104479424328516E-4
9.000000000000002,-649,9.116676546299023E-4,-6.29362132072743E-5,0,9.094926858229896E-4
10,-649,9.111569175121886E-4,-6.983485210187713E-5,0,9.084767590655373E-4
11,-649,9.104508585702427E-4,-7.671951672521589E-5,0,9.072126992192852E-4
12,-649,9.097673697478746E-4,-8.360418134855421E-5,0,9.059177710581707E-4
13.000000000000002,-649,9.090703910704814E-4,-9.05565791569266E-5,0,9.04548772533816E-4
14,-649,9.081062069630493E-4,-9.728466719091081E-5,0,9.02880156307785E-4
15,-649,9.07275289089194E-4,-1.0423672951103942E-4,0,9.012675265495384E-4
16,-649,9.064773197500595E-4,-1.1118879183117053E-4,0,8.996322491954011E-4
17,-649,9.057164711928141E-4,-1.1814085415129912E-4,0,8.979783208799448E-4
18.000000000000004,-649,9.040245542237884E-4,-1.2487998378605115E-4,0,8.953576851119976E-4
19,-649,9.033021371682813E-4,-1.3165454549464342E-4,0,8.936564393900955E-4
20,-649,9.0221380701928E-4,-1.3845795574333482E-4,0,8.915263025102508E-4
21,-649,9.011576909221156E-4,-1.452613659920245E-4,0,8.893729923143666E-4
22,-649,9.001371831516122E-4,-1.5206477624071487E-4,0,8.87199668800085E-4
23,-649,8.991551194353635E-4,-1.5886818648940524E-4,0,8.850089424002395E-4
24,-649,8.975654836689974E-4,-1.6564937920779768E-4,0,8.821474256846373E-4
25,-649,8.959245073357916E-4,-1.72430582751556E-4,0,8.791748500593268E-4
26.000000000000004,-649,8.943062924276022E-4,-1.792117862953129E-4,0,8.761660118541731E-4
27,-649,8.929016077701433E-4,-1.8566973182988647E-4,0,8.733842406642822E-4
28,-649,8.915356978589015E-4,-1.9208367558161323E-4,0,8.705973593641414E-4
29,-649,8.895929374683019E-4,-1.9827951053071838E-4,0,8.672144083772945E-4
30,-649,8.881360264332952E-4,-2.0489131916776124E-4,0,8.641788870242188E-4
31,-649,8.867179074228677E-4,-2.115031278048044E-4,0,8.611243082582061E-4
32,-649,8.85340695664813E-4,-2.1811493644184854E-4,0,8.580524587117173E-4
33,-649,8.840062808851682E-4,-2.24726745078892E-4,0,8.549649084557059E-4
34,-649,8.820190056387186E-4,-2.3095209809940217E-4,0,8.512453551658288E-4
35,-649,8.802089624666638E-4,-2.3708547211361063E-4,0,8.476781798060554E-4
36.00000000000001,-649,8.784307549788115E-4,-2.4321884612781897E-4,0,8.440883746272644E-4
37,-649,8.766866139527955E-4,-2.493522201420271E-4,0,8.404777744796467E-4
38,-649,8.749785707045991E-4,-2.554855941562361E-4,0,8.368480210712685E-4
39,-649,8.733084815229869E-4,-2.61618968170445E-4,0,8.332005877298796E-4
40,-649,8.716780483911186E-4,-2.677523421846527E-4,0,8.295368004504573E-4
0,-648,9.282899439575106E-4,-2.954429392731076E-9,0,9.282899439528091E-4
1,-648,9.282106032086481E-4,-7.119032295826858E-6,0,9.281833026337704E-4
2,-648,9.281236819610009E-4,-1.4232517697710528E-5,0,9.280145497010429E-4
3,-648,9.279495152653201E-4,-2.1355888473375276E-5,0,9.277037398375923E-4
4,-648,9.277635073388777E-4,-2.845652335770922E-5,0,9.273269929362176E-4
5,-648,9.274580407377971E-4,-3.554961071433248E-5,0,9.267764792587545E-4
6,-648,9.271107058097568E-4,-4.269296118363029E-5,0,9.261271899109961E-4
7,-648,9.267476611466471E-4,-4.9763271401823085E-5,0,9.254106354803629E-4
8,-648,9.262863442507446E-4,-5.6819087382490186E-5,0,9.245420395279113E-4
9.000000000000002,-648,9.257141970544275E-4,-6.385046053127844E-5,0,9.23509552369691E-4
10,-648,9.252151995375416E-4,-7.094293431971827E-5,0,9.224913362874478E-4
11,-648,9.245549248964824E-4,-7.801179759334546E-5,0,9.212578187383785E-4
12,-648,9.239226801976758E-4,-8.508066086697336E-5,0,9.199969565874095E-4
13.000000000000002,-648,9.230306824609867E-4,-9.212959331331887E-5,0,9.184213514505841E-4
14,-648,9.221925609499975E-4,-9.914474617049975E-5,0,9.168475548193941E-4
15,-648,9.213597448592595E-4,-1.0609680849062934E-4,0,9.152307068030566E-4
16,-648,9.205595645029567E-4,-1.1304887081075871E-4,0,9.135917384730915E-4
17,-648,9.19411842177499E-4,-1.1989002719237443E-4,0,9.115615815270157E-4
18.000000000000004,-648,9.183077573218705E-4,-1.2701637884438835E-4,0,9.09481157948191E-4
19,-648,9.172333403101356E-4,-1.341427304964013E-4,0,9.073713288568572E-4
20,-648,9.162316124360741E-4,-1.410061571968829E-4,0,9.053163155824467E-4
21,-648,9.151695609000875E-4,-1.4780956744557343E-4,0,9.031542819306187E-4
22,-648,9.14143079642512E-4,-1.5461297769426348E-4,0,9.009730280018426E-4
23,-648,9.131548938665308E-4,-1.6141638794295397E-4,0,8.987750607887632E-4
24,-648,9.115364265316796E-4,-1.6819890204209124E-4,0,8.958838017544346E-4
25,-648,9.098879425721021E-4,-1.749801055858489E-4,0,8.929042673698329E-4
26.000000000000004,-648,9.082618652968792E-4,-1.817613091296056E-4,0,8.898890056945631E-4
27,-648,9.06662554634314E-4,-1.88542512673365E-4,0,8.868419864275904E-4
28,-648,9.05050698776032E-4,-1.9520343256053722E-4,0,8.83749052204056E-4
29,-648,9.035512517522374E-4,-2.0181524119757964E-4,0,8.80724402388964E-4
30,-648,9.020880502715312E-4,-2.084270498346229E-4,0,8.776793351446348E-4
31,-648,9.0066339681204E-4,-2.1503885847166617E-4,0,8.746158263513216E-4
32,-648,8.992793386070493E-4,-2.2165066710870985E-4,0,8.715356049042379E-4
33,-648,8.979377047859407E-4,-2.2826247574575292E-4,0,8.684401901355457E-4
34,-648,8.955230700288544E-4,-2.3467967262250588E-4,0,8.642262552200656E-4
35,-648,8.936944965845931E-4,-2.4081304663671433E-4,0,8.606386755166961E-4
36.00000000000001,-648,8.918981271477285E-4,-2.469464206509228E-4,0,8.570295995689549E-4
37,-648,8.901360891700545E-4,-2.530797946651319E-4,0,8.534007703155733E-4
38,-648,8.884103205979194E-4,-2.5921316867934035E-4,0,8.497537472280507E-4
39,-648,8.86722593082351E-4,-2.6534654269354924E-4,0,8.460899298320889E-4
40,-648,8.847958250735096E-4,-2.7132230470244584E-4,0,8.421685455052722E-4
0,-647,9.426421247541398E-4,-3.3520130091771404E-9,0,9.426421247481799E-4
1,-647,9.425633573380628E-4,-7.235746012316559E-6,0,9.425355837187506E-4
2,-647,9.424712221565655E-4,-1.446571977047043E-5,0,9.423602005309926E-4
3,-647,9.423132472330264E-4,-2.169503141704937E-5,0,9.420634700075489E-4
4,-647,9.421127955256377E-4,-2.8920465529833745E-5,0,9.416687985521607E-4
5,-647,9.418062165727767E-4,-3.616759727365342E-5,0,9.411114994954524E-4
6,-647,9.414713673739785E-4,-4.335108593654698E-5,0,9.404727635254255E-4
7,-647,9.410626045799987E-4,-5.052853016376249E-5,0,9.397051097968876E-4
8,-647,9.405890290465921E-4,-5.7806527234957605E-5,0,9.388110177090195E-4
9.000000000000002,-647,9.400788551294753E-4,-6.497122008809891E-5,0,9.378310052572418E-4
10,-647,9.394877111188388E-4,-7.213669348953445E-5,0,9.367141809515385E-4
11,-647,9.388200649556573E-4,-7.920555676316134E-5,0,9.354729253918481E-4
12,-647,9.381681703631631E-4,-8.639414373010841E-5,0,9.341817637974456E-4
13.000000000000002,-647,9.374761179302139E-4,-9.361845820112479E-5,0,9.32789931320846E-4
14,-647,9.365358871786881E-4,-1.0084288224390496E-4,0,9.310908554348036E-4
15,-647,9.355674398683619E-4,-1.0795688747021904E-4,0,9.293178923218811E-4
16,-647,9.347572011901104E-4,-1.1490894979034874E-4,0,9.276674826870065E-4
17,-647,9.338104036904053E-4,-1.2202642225071114E-4,0,9.258031228685334E-4
18.000000000000004,-647,9.327085342205181E-4,-1.2915277390272513E-4,0,9.237233193987359E-4
19,-647,9.316353622875145E-4,-1.3627912555473916E-4,0,9.216140451417959E-4
20,-647,9.303754727539545E-4,-1.4355435865043113E-4,0,9.192337387273204E-4
21,-647,9.293012660335092E-4,-1.5035776889912194E-4,0,9.170569144732302E-4
22,-647,9.282631673337861E-4,-1.571611791478121E-4,0,9.148622145423986E-4
23,-647,9.27289546066542E-4,-1.639672213326279E-4,0,9.12677737524451E-4
24,-647,9.256117770995661E-4,-1.7074842487638502E-4,0,9.097264079423277E-4
25,-647,9.239514793681882E-4,-1.775296284201428E-4,0,9.067356655937107E-4
26.000000000000004,-647,9.223135865313269E-4,-1.8431083196390134E-4,0,9.037100581055042E-4
27,-647,9.209960712914198E-4,-1.914877705334488E-4,0,9.008696892838382E-4
28,-647,9.192820590413365E-4,-1.9846244273716057E-4,0,8.97603566669651E-4
29,-647,9.176285988658481E-4,-2.0535097186444092E-4,0,8.943563181477666E-4
30,-647,9.161548477675557E-4,-2.1196278050148435E-4,0,8.912976409539479E-4
31,-647,9.14719687619622E-4,-2.185745891385276E-4,0,8.882214002723999E-4
32,-647,9.133250735584679E-4,-2.251863977755712E-4,0,8.851292426800975E-4
33,-647,9.119727529732131E-4,-2.3179820641261472E-4,0,8.820226151689287E-4
34,-647,9.091329744267535E-4,-2.3840724714561034E-4,0,8.773167898190983E-4
35,-647,9.072826015375177E-4,-2.44540621159819E-4,0,8.737056733565693E-4
36.00000000000001,-647,9.054649955341284E-4,-2.506739951740277E-4,0,8.700743682473991E-4
37,-647,9.036821669367513E-4,-2.5680736918823636E-4,0,8.664245114088816E-4
38,-647,9.019359481860211E-4,-2.629407432024444E-4,0,8.627575674512297E-4
39,-647,9.002280154374032E-4,-2.6907411721665284E-4,0,8.590748507682228E-4
40,-647,8.986573854546313E-4,-2.758227025719006E-4,0,8.552817858332344E-4
0,-646,9.572303082423131E-4,-3.8537840843895235E-9,0,9.572303082345555E-4
1,-646,9.571514814448734E-4,-7.354204323924531E-6,0,9.57123228278824E-4
2,-646,9.570609305449567E-4,-1.4703598612514617E-5,0,9.569479761008016E-4
3,-646,9.569077504790286E-4,-2.2054675384576745E-5,0,9.566535601880735E-4
4,-646,9.566852744018856E-4,-2.9401326697752264E-5,0,9.5623337959194E-4
5,-646,9.563836410880285E-4,-3.673879680822105E-5,0,9.556777332081559E-4
6,-646,9.560382333170045E-4,-4.4064735349475664E-5,0,9.550222000888146E-4
7,-646,9.556280147675199E-4,-5.1381158196500036E-5,0,9.542457121679393E-4
8,-646,9.552018909456365E-4,-5.871692068245059E-5,0,9.533954980445893E-4
9.000000000000002,-646,9.546168288962642E-4,-6.603789326656837E-5,0,9.523299253225599E-4
10,-646,9.540584343067716E-4,-7.3358865850686E-5,0,9.512339212165372E-4
11,-646,9.533477551275632E-4,-8.065849609014326E-5,0,9.499295496063066E-4
12,-646,9.527278763148941E-4,-8.788130900251232E-5,0,9.486660539070075E-4
13.000000000000002,-646,9.520355107940439E-4,-9.51073230889313E-5,0,9.472730392593963E-4
14,-646,9.51092676239982E-4,-1.023317471317118E-4,0,9.455715162409995E-4
15,-646,9.501728173120169E-4,-1.0955617117449051E-4,0,9.438356997466461E-4
16,-646,9.494632133459958E-4,-1.1703646565703501E-4,0,9.422222981886035E-4
17,-646,9.483336243591974E-4,-1.2416281730904822E-4,0,9.401703345075993E-4
18.000000000000004,-646,9.472268761414865E-4,-1.312891689610622E-4,0,9.380841694636323E-4
19,-646,9.461486171950164E-4,-1.3841552061307605E-4,0,9.359692032719094E-4
20,-646,9.451034070242228E-4,-1.4554187226509003E-4,0,9.338297561045943E-4
21,-646,9.435527856908979E-4,-1.5290597035267023E-4,0,9.310808899422015E-4
22,-646,9.424974346320403E-4,-1.597093806013606E-4,0,9.288672284217518E-4
23,-646,9.414859376040461E-4,-1.6651674416692097E-4,0,9.266433751008087E-4
24,-646,9.397915383306662E-4,-1.7329794771067883E-4,0,9.236752442483164E-4
25,-646,9.381151265395605E-4,-1.8007915125443593E-4,0,9.206690447309595E-4
26.000000000000004,-646,9.371916268873599E-4,-1.875647307248039E-4,0,9.182306993865475E-4
27,-646,9.35445237762406E-4,-1.945394029285157E-4,0,9.149930128479567E-4
28,-646,9.337250745187005E-4,-2.0151407513222832E-4,0,9.11720676692459E-4
29,-646,9.320351409383545E-4,-2.0848874733593993E-4,0,9.08417275363183E-4
30,-646,9.303363883654737E-4,-2.154985111683462E-4,0,9.050338044521539E-4
31,-646,9.288867615593368E-4,-2.2211031980538885E-4,0,9.019410300214422E-4
32,-646,9.274778933919512E-4,-2.2872212844243268E-4,0,8.98833372039298E-4
33,-646,9.26111428345272E-4,-2.3533393707947576E-4,0,8.957121835558525E-4
34,-646,9.228487016110095E-4,-2.421348216687146E-4,0,8.905169589629306E-4
35,-646,9.209732705494153E-4,-2.4826819568292326E-4,0,8.868791733256748E-4
36.00000000000001,-646,9.191313629189173E-4,-2.5440156969713194E-4,0,8.832226806625959E-4
37,-646,9.173248586812296E-4,-2.605349437113406E-4,0,8.795489977595713E-4
38,-646,9.155554726142207E-4,-2.6666831772554885E-4,0,8.758594817408069E-4
39,-646,9.149162723408995E-4,-2.740491727043238E-4,0,8.729082634127385E-4
40,-646,9.126260904211124E-4,-2.803231004413555E-4,0,8.685075361079316E-4
0,-645,9.720575736825959E-4,-4.343934927972412E-9,0,9.720575736728898E-4
1,-645,9.71977924802549E-4,-7.475365286957643E-6,0,9.719491783099032E-4
2,-645,9.718858960807324E-4,-1.4944596080905146E-5,0,9.717709884785751E-4
3,-645,9.717077039551422E-4,-2.2422958607123608E-5,0,9.714489553512718E-4
4,-645,9.715108111817358E-4,-2.9880100104982387E-5,0,9.710512014619573E-4
5,-645,9.711981862904716E-4,-3.7325558119062196E-5,0,9.704806642921857E-4
6,-645,9.708868847128952E-4,-4.479894334717433E-5,0,9.698527710856361E-4
7,-645,9.704313086524805E-4,-5.227478917974341E-5,0,9.69022327518401E-4
8,-645,9.699487276162181E-4,-5.96371581130533E-5,0,9.681136005534264E-4
9.000000000000002,-645,9.694139502625639E-4,-6.706866629594202E-5,0,9.670911027224644E-4
10,-645,9.689342079269509E-4,-7.451888833261605E-5,0,9.660644049817273E-4
11,-645,9.681617253133838E-4,-8.19434134438439E-5,0,9.646877232322175E-4
12,-645,9.674110047042245E-4,-8.936847427491691E-5,0,9.632742744559364E-4
13.000000000000002,-645,9.66708859723946E-4,-9.659618797673792E-5,0,9.618706752662411E-4
14,-645,9.657552027948719E-4,-1.0382061201951809E-4,0,9.60158524539181E-4
15,-645,9.649059119446799E-4,-1.111586727469032E-4,0,9.584816995534871E-4
16,-645,9.643147480019607E-4,-1.1867774072261907E-4,0,9.569840787970611E-4
17,-645,9.629814888543976E-4,-1.2629921236738585E-4,0,9.546632164442129E-4
18.000000000000004,-645,9.618627756623143E-4,-1.3342556401939911E-4,0,9.525637081428816E-4
19,-645,9.607731043100967E-4,-1.4055191567141276E-4,0,9.504368032471997E-4
20,-645,9.597168164144465E-4,-1.4767826732342798E-4,0,9.482866112463206E-4
21,-645,9.586974620807159E-4,-1.5480461897544114E-4,0,9.461164588695592E-4
22,-645,9.568458718192266E-4,-1.6225758205490933E-4,0,9.429880696399029E-4
23,-645,9.55791431459223E-4,-1.6906626700121416E-4,0,9.407198614960485E-4
24,-645,9.540757142128823E-4,-1.7584747054497215E-4,0,9.377303106724004E-4
25,-645,9.535397008924692E-4,-1.8364169091615915E-4,0,9.356888855466616E-4
26.000000000000004,-645,9.517615125493138E-4,-1.9061636311987087E-4,0,9.324780849334269E-4
27,-645,9.5000495810178E-4,-1.975910353235825E-4,0,9.292293598341153E-4
28,-645,9.482745152177339E-4,-2.0456570752729462E-4,0,9.259467735865197E-4
29,-645,9.465740936648909E-4,-2.1154037973100692E-4,0,9.226338290680496E-4
30,-645,9.44907128373573E-4,-2.1851505193471908E-4,0,9.192935621057938E-4
31,-645,9.431646037798182E-4,-2.2564605047225108E-4,0,9.157747155984466E-4
32,-645,9.417377937684188E-4,-2.3225785910929416E-4,0,9.126479929818375E-4
33,-645,9.403537359910761E-4,-2.3886966774633767E-4,0,9.09508895296318E-4
34,-645,9.366702379954107E-4,-2.4586239619181884E-4,0,9.038267626515584E-4
35,-645,9.34766499882064E-4,-2.519957702060275E-4,0,9.001591754240111E-4
36.00000000000001,-645,9.32897234561624E-4,-2.581291442202362E-4,0,8.964745368145458E-4
37,-645,9.31064177791519E-4,-2.642625182344444E-4,0,8.927742293676421E-4
38,-645,9.313448724793948E-4,-2.722756428367463E-4,0,8.906566374375126E-4
39,-645,9.290095193660578E-4,-2.785495705737778E-4,0,8.862667904225666E-4
40,-645,9.267019119942411E-4,-2.8482349831081093E-4,0,8.81845796329366E-4
0,-644,9.871274187177488E-4,-4.738542613310419E-9,0,9.871274187063755E-4
1,-644,9.870481938175405E-4,-7.597558313589183E-6,0,9.870189532253878E-4
2,-644,9.8694963554174E-4,-1.5187639476670925E-5,0,9.868327713970083E-4
3,-644,9.867875512538518E-4,-2.277869918724905E-5,0,9.865246079915646E-4
4,-644,9.86545175755753E-4,-3.036306218400864E-5,0,9.860778205911334E-4
5,-644,9.862491103156325E-4,-3.798426996041342E-5,0,9.855173782506075E-4
6,-644,9.859319054687076E-4,-4.5519143854936585E-5,0,9.848805662433747E-4
7,-644,9.854784158854332E-4,-5.305939706550704E-5,0,9.84048986869611E-4
8,-644,9.850394516037913E-4,-6.0655109868827965E-5,0,9.831702186613965E-4
9.000000000000002,-644,9.844254831406214E-4,-6.826705127851843E-5,0,9.820555694900275E-4
10,-644,9.839185117955641E-4,-7.571761024249328E-5,0,9.810007550217093E-4
11,-644,9.831380322189427E-4,-8.314213535372017E-5,0,9.796161369251522E-4
12,-644,9.824672007471415E-4,-9.072977451541264E-5,0,9.782688324588013E-4
13.000000000000002,-644,9.815631121363657E-4,-9.812922774467877E-5,0,9.766456869146868E-4
14,-644,9.807492013123359E-4,-1.0559934358998801E-4,0,9.750475755101124E-4
15,-644,9.799709426714055E-4,-1.1306945943529795E-4,0,9.734260864715373E-4
16,-644,9.794059053524755E-4,-1.2059577398641995E-4,0,9.719529755785094E-4
17,-644,9.78077077996163E-4,-1.2808737343321044E-4,0,9.69653750195653E-4
18.000000000000004,-644,9.767627331554673E-4,-1.355789728800014E-4,0,9.67307489371473E-4
19,-644,9.754706151062466E-4,-1.4307057232679286E-4,0,9.649216197546011E-4
20,-644,9.744357888472175E-4,-1.4981466238176322E-4,0,9.628502861409646E-4
21,-644,9.734004056312483E-4,-1.5694101403377833E-4,0,9.606653255932204E-4
22,-644,9.7130847092665E-4,-1.6480578350845784E-4,0,9.572247381968512E-4
23,-644,9.702060263932277E-4,-1.7161578983550848E-4,0,9.549071967101678E-4
24,-644,9.70049765593696E-4,-1.7971865110751398E-4,0,9.532563947713544E-4
25,-644,9.682395840759313E-4,-1.8669332331122624E-4,0,9.500702580349215E-4
26.000000000000004,-644,9.664464071837455E-4,-1.9366799551493764E-4,0,9.468428409570387E-4
27,-644,9.646752304661666E-4,-2.0064266771865013E-4,0,9.435787302423126E-4
28,-644,9.629303874639377E-4,-2.0761733992236229E-4,0,9.402818573518324E-4
29,-644,9.612156623490101E-4,-2.1459201212607396E-4,0,9.369556114761943E-4
30,-644,9.595343799722555E-4,-2.2156668432978633E-4,0,9.336029299139145E-4
31,-644,9.578894784214205E-4,-2.2854135653349757E-4,0,9.30226370957247E-4
32,-644,9.561047729353395E-4,-2.3579358977615476E-4,0,9.265731055077152E-4
33,-644,9.546996830225111E-4,-2.424053984131985E-4,0,9.234127503903234E-4
34,-644,9.533391711533405E-4,-2.490172070502418E-4,0,9.202423625590355E-4
35,-644,9.486622886198862E-4,-2.5572334472913176E-4,0,9.135456796515794E-4
36.00000000000001,-644,9.467626180159765E-4,-2.6185671874333957E-4,0,9.098299367032486E-4
37,-644,9.479506814459602E-4,-2.705021129691689E-4,0,9.085367914031194E-4
38,-644,9.455692006006865E-4,-2.767760407062004E-4,0,9.041549294316882E-4
39,-644,9.432129313760815E-4,-2.8304996844323246E-4,0,8.997407122495601E-4
40,-644,9.408848276400282E-4,-2.8932389618026413E-4,0,8.952965664975362E-4
0,-643,0.001002444171921859,-5.268801216388483E-9,0,0.0010024441719080127
1,-643,0.001002364862168844,-7.721696292350239E-6,0,0.0010023351197664056
2,-643,0.0010022680645606784,-1.5437216576045422E-5,0,0.0010021491733183201
3,-643,0.0010021083502256682,-2.31576109797671E-5,0,0.0010018407411588532
4,-643,0.0010018770695430547,-3.0874236368419374E-5,0,0.0010014012402652823
5,-643,0.0010015579571351053,-3.854742727571925E-5,0,0.0010008158858406818
6,-643,0.0010011895384403316,-4.628007665153215E-5,0,0.0010001193160755833
7,-643,0.0010007795340263896,-5.397014829888378E-5,0,9.993232203940193E-4
8,-643,0.0010002932294269512,-6.160392293627377E-5,0,9.98394461881806E-4
9.000000000000002,-643,9.997493995528867E-4,-6.92960487325845E-5,0,9.973449350833487E-4
10,-643,9.990851011557735E-4,-7.698941127085674E-5,0,9.961142855634633E-4
11,-643,9.98423727620075E-4,-8.459616458810707E-5,0,9.948333673594528E-4
12,-643,9.976944160420176E-4,-9.218141516072588E-5,0,9.934267635313579E-4
13.000000000000002,-643,9.96823473293906E-4,-9.989194703642837E-5,0,9.91805745006046E-4
14,-643,9.959484714556148E-4,-1.0751013027838346E-4,0,9.90128743993578E-4
15,-643,9.9516253676472E-4,-1.1498024612369281E-4,0,9.884978591688139E-4
16,-643,9.946160304873629E-4,-1.225138072502199E-4,0,9.870417494389457E-4
17,-643,9.932809337824876E-4,-1.300054066970109E-4,0,9.847363137639208E-4
18.000000000000004,-643,9.919600782024858E-4,-1.3749700614380176E-4,0,9.823845326800361E-4
19,-643,9.906610896780051E-4,-1.4498860559059235E-4,0,9.799937238834278E-4
20,-643,9.893901214815305E-4,-1.524802050373844E-4,0,9.775697415310045E-4
21,-643,9.881522024284713E-4,-1.5997180448417575E-4,0,9.75117324702169E-4
22,-643,9.869514900490998E-4,-1.674634039309647E-4,0,9.726403508255213E-4
23,-643,9.867335601209247E-4,-1.757956112988699E-4,0,9.709474865907895E-4
24,-643,9.848902255319815E-4,-1.8277028350258E-4,0,9.677829197794431E-4
25,-643,9.830592875721574E-4,-1.8974495570629355E-4,0,9.645736958189842E-4
26.000000000000004,-643,9.81246301935448E-4,-1.9671962791000495E-4,0,9.613249674573847E-4
27,-643,9.79456054814616E-4,-2.036943001137183E-4,0,9.580411240725497E-4
28,-643,9.776926988939775E-4,-2.106689723174297E-4,0,9.54725927988398E-4
29,-643,9.759598611429354E-4,-2.1764364452114154E-4,0,9.513826225876173E-4
30,-643,9.742607289905395E-4,-2.246183167248528E-4,0,9.480140188018694E-4
31,-643,9.725981197633752E-4,-2.31592988928564E-4,0,9.446225648619594E-4
32,-643,9.709745370486149E-4,-2.3856766113227595E-4,0,9.412104029698394E-4
33,-643,9.69392216756513E-4,-2.4554233333598974E-4,0,9.377794156666182E-4
34,-643,9.677649807960254E-4,-2.525529377171028E-4,0,9.342302027367734E-4
35,-643,9.626606384687037E-4,-2.594509192522369E-4,0,9.270386860083788E-4
